Frame,Module,Start_Time,End_Time,Duration_s,CPU_Usage_%,Memory_Usage_MB,Memory_Delta_MB,CPU_Time_User_s,CPU_Time_System_s,GPU_0_Utilization_%,GPU_0_Memory_MB,GPU_0_Memory_Delta_MB,GPU_0_Power_W,GPU_0_Power_Delta_W,GPU_1_Utilization_%,GPU_1_Memory_MB,GPU_1_Memory_Delta_MB,GPU_1_Power_W,GPU_1_Power_Delta_W,Total_GPU_Energy_Wh,Estimated_Total_Energy_Wh
55,vehicle_analysis_postprocessing,10:24:56.707912,10:24:56.709398,0.001486,672.81,3058.79,0.00,0.010000,0.000000,20.00,1094.00,0.00,49.53,0.00,15.00,3209.12,0.00,32.12,0.00,0.00003371,0.00003586
55,mqtt_communication,10:24:56.710575,10:24:56.715704,0.005130,584.84,3058.79,0.00,0.030000,0.000000,20.00,1094.00,0.00,38.07,0.00,15.00,3209.12,0.00,32.12,0.00,0.00010002,0.00010663
56,lane_detection,10:24:56.746429,10:24:56.836646,0.090217,598.55,3058.79,0.00,0.510000,0.030000,20.00,1094.00,0.00,27.16,-0.77,16.00,3201.56,-7.56,32.02,-2.11,0.00148314,0.00160159
56,car_overlay_reconstruction,10:24:56.843078,10:24:56.847201,0.004123,485.06,3058.79,0.00,0.020000,0.000000,20.00,1094.00,0.00,26.77,0.00,17.00,3201.56,0.00,30.96,0.00,0.00006613,0.00007071
56,object_detection_yolo,10:24:56.848672,10:24:56.890693,0.042021,594.94,3058.79,0.00,0.240000,0.010000,20.00,1094.00,0.00,35.60,17.65,17.00,3201.56,0.00,31.25,0.58,0.00078032,0.00083522
56,vehicle_analysis_postprocessing,10:24:56.897978,10:24:56.903251,0.005274,568.87,3058.79,0.00,0.020000,0.010000,20.00,1094.00,0.00,44.42,0.00,17.00,3201.56,0.00,31.73,0.00,0.00011155,0.00011820
56,mqtt_communication,10:24:56.904709,10:24:56.906160,0.001451,1377.89,3058.79,0.00,0.010000,0.010000,20.00,1094.00,0.00,44.42,0.00,17.00,3201.56,0.00,31.73,0.00,0.00003070,0.00003462
57,lane_detection,10:24:56.935122,10:24:57.020323,0.085201,610.32,3058.79,0.00,0.490000,0.030000,20.00,1094.00,0.00,27.21,-0.68,16.00,3201.88,0.31,31.93,-1.15,0.00139958,0.00151323
57,car_overlay_reconstruction,10:24:57.024808,10:24:57.027949,0.003141,955.20,3058.79,0.00,0.020000,0.010000,20.00,1094.00,0.00,26.87,0.00,15.00,3201.88,0.00,31.35,0.00,0.00005080,0.00005691
57,object_detection_yolo,10:24:57.029166,10:24:57.068079,0.038913,565.36,3058.79,0.00,0.220000,0.000000,20.00,1094.00,0.00,39.88,26.02,15.00,3201.88,0.00,31.53,0.37,0.00077197,0.00082077
57,vehicle_analysis_postprocessing,10:24:57.072355,10:24:57.076647,0.004292,466.03,3058.79,0.00,0.020000,0.000000,20.00,1094.00,0.00,43.46,0.00,15.00,3201.88,0.00,31.72,0.00,0.00008962,0.00009424
57,mqtt_communication,10:24:57.078091,10:24:57.083078,0.004987,601.51,3058.79,0.00,0.020000,0.010000,20.00,1094.00,0.00,43.46,0.00,15.00,3200.62,-1.25,32.03,0.00,0.00010458,0.00011116
58,lane_detection,10:24:57.108469,10:24:57.175075,0.066606,615.56,3058.79,0.00,0.390000,0.020000,20.00,1094.00,0.00,27.31,-1.06,14.00,3199.38,-1.25,31.50,0.10,0.00108796,0.00117743
58,car_overlay_reconstruction,10:24:57.179607,10:24:57.186101,0.006494,615.99,3058.79,0.00,0.030000,0.010000,20.00,1094.00,0.00,26.77,0.00,13.00,3199.38,0.00,31.93,0.00,0.00010589,0.00011462
58,object_detection_yolo,10:24:57.187442,10:24:57.227159,0.039717,604.28,3058.79,0.00,0.230000,0.010000,20.00,1094.00,0.00,38.29,23.04,13.00,3199.38,0.00,32.41,0.95,0.00077999,0.00083254
58,vehicle_analysis_postprocessing,10:24:57.231789,10:24:57.237659,0.005869,511.13,3058.79,0.00,0.030000,0.000000,20.00,1094.00,0.00,39.70,0.00,13.00,3199.38,0.00,32.88,0.00,0.00011833,0.00012512
58,mqtt_communication,10:24:57.238863,10:24:57.243617,0.004754,631.07,3058.79,0.00,0.030000,0.000000,20.00,1094.00,0.00,39.70,0.00,13.00,3199.38,0.00,31.64,0.00,0.00009420,0.00010072
59,lane_detection,10:24:57.273774,10:24:57.358999,0.085225,610.15,3058.79,0.00,0.490000,0.030000,20.00,1094.00,0.00,27.07,-0.58,15.00,3198.12,-1.25,32.07,-1.82,0.00139998,0.00151364
59,car_overlay_reconstruction,10:24:57.364269,10:24:57.367576,0.003307,604.72,3058.79,0.00,0.020000,0.000000,20.00,1094.00,0.00,26.77,0.00,17.00,3198.12,0.00,31.16,0.00,0.00005322,0.00005760
59,object_detection_yolo,10:24:57.368783,10:24:57.408393,0.039610,605.91,3058.79,0.00,0.230000,0.010000,20.00,1094.00,0.00,38.78,24.01,17.00,3196.81,-1.31,31.30,0.29,0.00077106,0.00082359
59,vehicle_analysis_postprocessing,10:24:57.412696,10:24:57.417695,0.005000,400.03,3058.79,0.00,0.020000,0.000000,20.00,1094.00,0.00,41.15,0.00,17.00,3196.81,0.00,31.44,0.00,0.00010082,0.00010562
59,mqtt_communication,10:24:57.419021,10:24:57.424727,0.005707,525.71,3058.79,0.00,0.020000,0.010000,20.00,1094.00,0.00,41.15,0.00,17.00,3196.81,0.00,31.16,0.00,0.00011462,0.00012137
60,lane_detection,10:24:57.455301,10:24:57.552753,0.097452,595.16,3058.79,0.00,0.550000,0.030000,20.00,1094.00,0.00,27.12,-0.48,16.00,3196.81,0.00,31.78,-2.05,0.00159432,0.00172169
60,car_overlay_reconstruction,10:24:57.559892,10:24:57.567207,0.007315,683.56,3058.79,0.00,0.040000,0.010000,20.00,1094.00,0.00,26.87,0.00,16.00,3196.81,0.00,30.75,0.00,0.00011709,0.00012780
60,object_detection_yolo,10:24:57.568758,10:24:57.609898,0.041139,583.38,3058.79,0.00,0.230000,0.010000,20.00,1094.00,0.00,37.85,21.96,16.00,3196.81,0.00,31.72,1.93,0.00079508,0.00084799
60,vehicle_analysis_postprocessing,10:24:57.614593,10:24:57.618446,0.003853,778.69,3058.79,0.00,0.020000,0.010000,20.00,1094.00,0.00,41.24,0.00,16.00,3196.81,0.00,32.69,0.00,0.00007911,0.00008540
60,mqtt_communication,10:24:57.619798,10:24:57.625207,0.005408,739.61,3058.79,0.00,0.030000,0.010000,20.00,1094.00,0.00,41.24,0.00,14.50,3196.81,0.00,31.43,0.00,0.00010917,0.00011763
61,lane_detection,10:24:57.653790,10:24:57.728291,0.074502,630.86,3058.79,0.00,0.450000,0.020000,20.00,1094.00,0.00,27.11,-0.68,13.00,3196.81,0.00,30.91,-1.05,0.00120077,0.00130287
61,car_overlay_reconstruction,10:24:57.732599,10:24:57.740148,0.007549,794.83,3058.79,0.00,0.050000,0.010000,20.00,1094.00,0.00,26.87,0.00,13.00,3196.81,0.00,30.82,0.87,0.00012098,0.00013352
61,object_detection_yolo,10:24:57.745122,10:24:57.785150,0.040028,824.42,3058.79,0.00,0.300000,0.030000,20.00,1094.00,0.00,38.63,23.51,13.00,3196.81,0.00,31.49,0.46,0.00077960,0.00084823
61,vehicle_analysis_postprocessing,10:24:57.789455,10:24:57.790889,0.001433,1395.31,3058.79,0.00,0.020000,0.000000,20.00,1094.00,0.00,50.38,0.00,13.00,3196.81,0.00,31.72,0.00,0.00003269,0.00003660
61,mqtt_communication,10:24:57.792170,10:24:57.793472,0.001302,0.00,3058.79,0.00,0.000000,0.000000,20.00,1094.00,0.00,43.74,-13.28,10.00,3196.81,0.00,31.72,0.00,0.00002730,0.00002762
62,lane_detection,10:24:57.825099,10:24:57.909166,0.084067,808.88,3058.79,0.00,0.640000,0.040000,20.00,1094.00,0.00,27.26,-0.97,10.00,3192.19,-3.75,31.54,-0.02,0.00137299,0.00151481
62,car_overlay_reconstruction,10:24:57.913660,10:24:57.920833,0.007173,975.87,3058.79,0.00,0.050000,0.020000,20.00,1094.00,0.00,26.77,0.00,10.00,3192.19,0.00,31.48,-0.09,0.00011608,0.00013031
62,object_detection_yolo,10:24:57.926049,10:24:57.967279,0.041231,824.63,3058.79,0.00,0.310000,0.030000,20.00,1094.00,0.00,38.24,22.93,10.50,3192.19,0.00,31.53,0.19,0.00079907,0.00086978
62,vehicle_analysis_postprocessing,10:24:57.971844,10:24:57.973584,0.001740,1149.75,3058.79,0.00,0.010000,0.010000,20.00,1094.00,0.00,43.93,-11.56,11.00,3192.19,0.00,31.62,0.00,0.00003651,0.00004049
62,mqtt_communication,10:24:57.978672,10:24:57.980052,0.001379,725.03,3058.79,0.00,0.010000,0.000000,20.00,1094.00,0.00,38.15,0.00,11.00,3192.19,0.00,32.21,1.17,0.00002696,0.00002908
63,lane_detection,10:24:58.012318,10:24:58.083115,0.070797,805.12,3058.79,0.00,0.530000,0.040000,20.00,1094.00,0.00,27.16,-0.58,11.00,3192.19,0.00,31.68,-2.41,0.00115726,0.00127621
63,car_overlay_reconstruction,10:24:58.087384,10:24:58.090438,0.003054,982.20,3058.79,0.00,0.020000,0.010000,20.00,1094.00,0.00,26.87,0.00,11.00,3192.19,0.00,30.48,0.00,0.00004866,0.00005476
63,object_detection_yolo,10:24:58.091606,10:24:58.130916,0.039310,814.04,3058.79,0.00,0.300000,0.020000,20.00,1094.00,0.00,39.63,25.52,11.50,3192.19,0.00,31.97,2.98,0.00078186,0.00084854
63,vehicle_analysis_postprocessing,10:24:58.135530,10:24:58.138584,0.003054,982.35,3058.79,0.00,0.020000,0.010000,20.00,1094.00,0.00,44.23,0.00,12.00,3192.19,0.00,33.46,0.00,0.00006591,0.00007200
63,mqtt_communication,10:24:58.139922,10:24:58.141423,0.001500,666.50,3058.79,0.00,0.010000,0.000000,20.00,1094.00,0.00,44.23,0.00,12.00,3192.19,0.00,32.60,-1.72,0.00003202,0.00003417
64,lane_detection,10:24:58.173002,10:24:58.253489,0.080487,807.58,3058.79,0.00,0.610000,0.040000,20.00,1094.00,0.00,27.26,-0.97,12.00,3188.44,-3.75,30.92,-0.68,0.00130063,0.00143622
64,car_overlay_reconstruction,10:24:58.260867,10:24:58.269589,0.008723,802.52,3058.79,0.00,0.060000,0.010000,20.00,1094.00,0.00,26.77,0.00,12.00,3188.44,0.00,31.55,0.00,0.00014131,0.00015592
64,object_detection_yolo,10:24:58.271242,10:24:58.310688,0.039446,811.24,3058.79,0.00,0.300000,0.020000,20.00,1094.00,0.00,39.78,26.00,11.50,3188.44,0.00,32.02,0.95,0.00078665,0.00085336
64,vehicle_analysis_postprocessing,10:24:58.315290,10:24:58.319013,0.003723,805.82,3058.79,0.00,0.030000,0.000000,20.00,1094.00,0.00,43.46,0.00,11.00,3188.44,0.00,32.49,0.00,0.00007854,0.00008480
64,mqtt_communication,10:24:58.320515,10:24:58.321796,0.001281,780.63,3058.79,0.00,0.010000,0.000000,20.00,1094.00,0.00,43.46,0.00,11.00,3188.44,0.00,31.73,-1.53,0.00002675,0.00002885
65,lane_detection,10:24:58.353877,10:24:58.443762,0.089885,801.02,3058.79,0.00,0.680000,0.040000,20.00,1094.00,0.00,27.16,-0.77,11.00,3184.44,-4.00,30.92,-1.64,0.00145009,0.00160046
65,car_overlay_reconstruction,10:24:58.448358,10:24:58.452371,0.004014,747.47,3058.79,0.00,0.030000,0.000000,20.00,1094.00,0.00,26.77,0.00,11.00,3180.44,-4.00,30.09,0.00,0.00006340,0.00006973
65,object_detection_yolo,10:24:58.453835,10:24:58.497497,0.043662,778.71,3058.79,0.00,0.320000,0.020000,20.00,1094.00,0.00,39.87,26.19,11.00,3180.44,0.00,30.66,1.14,0.00085549,0.00092680
65,vehicle_analysis_postprocessing,10:24:58.501928,10:24:58.507006,0.005078,984.58,3058.79,0.00,0.040000,0.010000,20.00,1094.00,0.00,52.97,0.00,11.00,3180.44,0.00,30.86,0.00,0.00011826,0.00012841
65,mqtt_communication,10:24:58.508363,10:24:58.509681,0.001318,758.88,3058.79,0.00,0.010000,0.000000,20.00,1094.00,0.00,52.97,0.00,11.00,3180.44,0.00,30.86,0.00,0.00003069,0.00003279
66,lane_detection,10:24:58.540136,10:24:58.633000,0.092864,796.87,3058.79,0.00,0.680000,0.060000,20.00,1094.00,0.00,27.31,-0.87,11.00,3180.44,0.00,31.93,-0.37,0.00152794,0.00168262
66,car_overlay_reconstruction,10:24:58.637575,10:24:58.643524,0.005949,1008.57,3058.79,0.00,0.050000,0.010000,20.00,1094.00,0.00,26.87,0.00,11.00,3180.44,0.00,31.69,-0.10,0.00009678,0.00010892
66,object_detection_yolo,10:24:58.647805,10:24:58.687321,0.039516,784.49,3058.79,0.00,0.300000,0.010000,16.00,1094.00,0.00,39.54,25.32,11.00,3180.44,0.00,31.83,0.37,0.00078330,0.00084825
66,vehicle_analysis_postprocessing,10:24:58.691808,10:24:58.692914,0.001106,904.53,3058.79,0.00,0.010000,0.000000,12.00,1094.00,0.00,52.20,0.00,11.00,3180.44,0.00,32.01,0.00,0.00002586,0.00002791
66,mqtt_communication,10:24:58.694251,10:24:58.700018,0.005767,867.02,3058.79,0.00,0.040000,0.010000,12.00,1094.00,0.00,38.63,0.00,11.00,3180.44,0.00,32.01,0.00,0.00011316,0.00012349
67,lane_detection,10:24:58.734651,10:24:58.831809,0.097158,741.06,3058.79,0.00,0.670000,0.050000,12.00,1094.00,0.00,27.12,-0.48,11.00,3180.25,0.00,31.69,-0.48,0.00158707,0.00173925
67,car_overlay_reconstruction,10:24:58.836483,10:24:58.843069,0.006586,759.15,3058.79,0.00,0.050000,0.000000,10.00,1094.00,0.00,26.87,0.00,11.00,3180.25,0.00,31.69,0.48,0.00010714,0.00011767
67,object_detection_yolo,10:24:58.848441,10:24:58.887866,0.039424,811.68,3058.79,0.00,0.290000,0.030000,8.00,1094.00,0.00,39.93,26.12,11.00,3180.00,-0.25,31.58,-0.70,0.00078319,0.00084990
67,vehicle_analysis_postprocessing,10:24:58.892555,10:24:58.893916,0.001361,734.68,3058.79,0.00,0.010000,0.000000,8.00,1094.00,0.00,52.99,0.00,11.00,3177.75,-1.00,31.24,0.00,0.00003185,0.00003396
67,mqtt_communication,10:24:58.895475,10:24:58.900494,0.005019,996.22,3058.79,0.00,0.040000,0.010000,8.00,1094.00,0.00,38.94,0.00,11.00,3176.00,-0.75,31.24,0.00,0.00009784,0.00010797
68,lane_detection,10:24:58.928981,10:24:58.997079,0.068098,822.35,3058.79,0.00,0.520000,0.040000,8.00,1094.00,0.00,27.40,-1.06,11.50,3155.00,-8.00,31.97,-1.83,0.00112320,0.00123970
68,car_overlay_reconstruction,10:24:59.002118,10:24:59.005344,0.003226,929.86,3058.79,0.00,0.030000,0.000000,8.00,1094.00,0.00,26.87,0.00,12.00,3155.00,0.00,30.87,-0.39,0.00005175,0.00005788
68,object_detection_yolo,10:24:59.008973,10:24:59.047815,0.038841,798.12,3058.79,0.00,0.290000,0.020000,20.00,1094.00,0.00,39.98,26.21,12.00,3155.00,0.00,31.29,1.24,0.00076899,0.00083377
68,vehicle_analysis_postprocessing,10:24:59.052085,10:24:59.053101,0.001016,984.12,3058.79,0.00,0.010000,0.000000,20.00,1094.00,0.00,53.09,0.00,12.00,3155.00,0.00,31.91,0.00,0.00002399,0.00002602
68,mqtt_communication,10:24:59.054319,10:24:59.055548,0.001229,813.48,3058.79,0.00,0.010000,0.000000,20.00,1094.00,0.00,45.87,-14.44,12.00,3155.00,0.00,31.91,0.00,0.00002656,0.00002864
69,lane_detection,10:24:59.088189,10:24:59.172991,0.084801,813.67,3058.79,0.00,0.630000,0.060000,20.00,1094.00,0.00,27.40,-1.06,11.50,3161.00,0.00,30.77,-0.78,0.00137037,0.00151414
69,car_overlay_reconstruction,10:24:59.177653,10:24:59.183698,0.006044,827.21,3058.79,0.00,0.050000,0.000000,20.00,1094.00,0.00,26.77,0.00,11.00,3161.00,0.00,30.38,0.00,0.00009597,0.00010636
69,object_detection_yolo,10:24:59.185127,10:24:59.227638,0.042511,823.31,3058.79,0.00,0.320000,0.030000,20.00,1094.00,0.00,39.69,25.83,11.00,3155.00,-6.00,31.53,1.53,0.00084106,0.00091386
69,vehicle_analysis_postprocessing,10:24:59.232322,10:24:59.233495,0.001172,0.00,3058.79,0.00,0.000000,0.000000,20.00,1094.00,0.00,52.60,0.00,11.00,3155.00,0.00,32.30,0.00,0.00002765,0.00002794
69,mqtt_communication,10:24:59.234766,10:24:59.236117,0.001352,739.74,3058.79,0.00,0.010000,0.000000,20.00,1094.00,0.00,45.34,-14.53,11.00,3155.00,0.00,32.30,0.00,0.00002915,0.00003127
70,lane_detection,10:24:59.277576,10:24:59.362988,0.085412,796.14,3058.79,0.00,0.640000,0.040000,20.00,1094.00,0.00,27.07,-0.58,10.50,3155.00,0.00,31.06,-1.35,0.00137912,0.00152127
70,car_overlay_reconstruction,10:24:59.370300,10:24:59.374357,0.004058,739.34,3058.79,0.00,0.030000,0.000000,20.00,1094.00,0.00,26.77,0.00,10.00,3155.00,0.00,30.39,0.00,0.00006443,0.00007077
70,object_detection_yolo,10:24:59.375783,10:24:59.419383,0.043600,802.75,3058.79,0.00,0.320000,0.030000,20.00,1094.00,0.00,39.87,26.00,10.00,3151.00,-4.00,31.15,1.53,0.00086015,0.00093323
70,vehicle_analysis_postprocessing,10:24:59.424062,10:24:59.425202,0.001140,877.29,3058.79,0.00,0.010000,0.000000,20.00,1094.00,0.00,52.87,0.00,10.00,3151.00,0.00,31.62,-0.57,0.00002675,0.00002882
70,mqtt_communication,10:24:59.430941,10:24:59.432396,0.001455,1374.51,3058.79,0.00,0.010000,0.010000,20.00,1094.00,0.00,52.87,0.00,10.00,3151.00,0.00,31.34,0.00,0.00003404,0.00003795
71,lane_detection,10:24:59.462270,10:24:59.547651,0.085381,796.43,3058.79,0.00,0.640000,0.040000,20.00,1094.00,0.00,27.26,-0.97,10.00,3147.00,-4.00,31.35,0.39,0.00139005,0.00153219
71,car_overlay_reconstruction,10:24:59.552190,10:24:59.556135,0.003946,1013.79,3058.79,0.00,0.030000,0.010000,20.00,1094.00,0.00,26.77,0.00,10.00,3147.00,0.00,31.55,0.00,0.00006392,0.00007201
71,object_detection_yolo,10:24:59.561824,10:24:59.601487,0.039663,806.79,3058.79,0.00,0.300000,0.020000,20.00,1094.00,0.00,39.78,26.00,10.00,3145.31,-1.69,31.73,0.37,0.00078780,0.00085456
71,vehicle_analysis_postprocessing,10:24:59.606187,10:24:59.610400,0.004213,949.47,3058.79,0.00,0.030000,0.010000,20.00,1094.00,0.00,52.78,0.00,10.00,3145.31,0.00,31.81,0.00,0.00009899,0.00010715
71,mqtt_communication,10:24:59.611732,10:24:59.613067,0.001336,748.72,3058.79,0.00,0.010000,0.000000,20.00,1094.00,0.00,52.78,0.00,10.00,3145.31,0.00,31.81,0.00,0.00003138,0.00003349
72,lane_detection,10:24:59.641203,10:24:59.729939,0.088736,811.39,3058.79,0.00,0.680000,0.040000,20.00,1094.00,0.00,27.40,-1.06,11.00,3145.31,-6.00,32.02,0.60,0.00146481,0.00161490
72,car_overlay_reconstruction,10:24:59.734508,10:24:59.738552,0.004044,741.87,3058.79,0.00,0.030000,0.000000,20.00,1094.00,0.00,26.87,0.00,11.00,3145.31,0.00,32.32,0.00,0.00006649,0.00007283
72,object_detection_yolo,10:24:59.742190,10:24:59.783541,0.041351,798.04,3058.79,0.00,0.320000,0.010000,20.00,1094.00,0.00,37.95,22.15,11.00,3139.31,-6.00,32.37,0.09,0.00080770,0.00087666
72,vehicle_analysis_postprocessing,10:24:59.788032,10:24:59.792886,0.004853,618.11,3058.79,0.00,0.030000,0.000000,20.00,1094.00,0.00,49.03,0.00,11.00,3139.31,0.00,32.11,0.00,0.00010939,0.00011593
72,mqtt_communication,10:24:59.794270,10:24:59.795656,0.001386,721.29,3058.79,0.00,0.010000,0.000000,20.00,1094.00,0.00,49.03,0.00,11.00,3139.31,0.00,32.11,0.00,0.00003125,0.00003337
73,lane_detection,10:24:59.823923,10:24:59.917125,0.093203,804.70,3058.79,0.00,0.700000,0.050000,20.00,1094.00,0.00,27.31,-0.87,12.00,3171.31,32.31,31.25,0.58,0.00151616,0.00167269
73,car_overlay_reconstruction,10:24:59.924119,10:24:59.928136,0.004017,497.87,3058.79,0.00,0.020000,0.000000,20.00,1094.00,0.00,26.87,0.00,12.00,3171.31,0.00,31.84,0.58,0.00006551,0.00007007
73,object_detection_yolo,10:24:59.932730,10:24:59.972314,0.039584,808.40,3058.79,0.00,0.300000,0.020000,20.00,1094.00,0.00,39.59,25.44,12.00,3171.31,0.00,32.26,0.27,0.00079008,0.00085683
73,vehicle_analysis_postprocessing,10:24:59.976804,10:24:59.977993,0.001189,840.88,3058.79,0.00,0.010000,0.000000,20.00,1094.00,0.00,46.73,-11.17,12.00,3171.31,0.00,32.39,0.00,0.00002614,0.00002821
73,mqtt_communication,10:24:59.982705,10:24:59.984100,0.001395,717.10,3058.79,0.00,0.010000,0.000000,20.00,1094.00,0.00,41.14,0.00,12.00,3171.31,0.00,32.39,0.00,0.00002848,0.00003061
74,lane_detection,10:25:00.012425,10:25:00.088522,0.076097,814.75,3058.79,0.00,0.570000,0.050000,20.00,1094.00,0.00,27.40,-1.06,12.00,3171.31,0.00,32.46,-2.21,0.00126533,0.00139449
74,car_overlay_reconstruction,10:25:00.092771,10:25:00.096346,0.003576,839.03,3058.79,0.00,0.030000,0.000000,20.00,1094.00,0.00,26.87,0.00,12.00,3171.31,0.00,31.35,0.00,0.00005783,0.00006405
74,object_detection_yolo,10:25:00.097704,10:25:00.139961,0.042257,780.93,3058.79,0.00,0.310000,0.020000,20.00,1094.00,0.00,39.88,26.02,14.50,3171.31,0.00,31.53,0.37,0.00083829,0.00090748
74,vehicle_analysis_postprocessing,10:25:00.144363,10:25:00.145593,0.001230,812.85,3058.79,0.00,0.010000,0.000000,20.00,1094.00,0.00,52.89,0.00,17.00,3171.31,0.00,31.72,0.00,0.00002891,0.00003100
74,mqtt_communication,10:25:00.146720,10:25:00.147944,0.001224,817.28,3058.79,0.00,0.010000,0.000000,20.00,1094.00,0.00,52.89,0.00,17.00,3171.31,0.00,31.29,-0.85,0.00002861,0.00003069
75,lane_detection,10:25:00.173503,10:25:00.270266,0.096763,806.09,3059.17,0.00,0.730000,0.050000,20.00,1094.00,0.00,27.79,-1.84,17.00,3135.44,-20.00,32.18,-0.49,0.00161185,0.00177461
75,car_overlay_reconstruction,10:25:00.274716,10:25:00.278551,0.003835,782.32,3059.17,0.00,0.030000,0.000000,20.00,1094.00,0.00,26.87,0.00,17.00,3135.44,0.00,31.93,0.00,0.00006264,0.00006893
75,object_detection_yolo,10:25:00.283215,10:25:00.322879,0.039665,806.76,3059.17,0.00,0.300000,0.020000,20.00,1094.00,0.00,39.83,25.90,16.50,3135.44,0.00,32.26,0.66,0.00079423,0.00086100
75,vehicle_analysis_postprocessing,10:25:00.327461,10:25:00.333555,0.006094,820.48,3059.17,0.00,0.040000,0.010000,20.00,1094.00,0.00,52.78,0.00,16.00,3135.44,0.00,31.74,0.00,0.00014306,0.00015347
75,mqtt_communication,10:25:00.337373,10:25:00.344193,0.006819,879.86,3059.17,0.00,0.050000,0.010000,20.00,1094.00,0.00,33.24,0.00,16.00,3135.44,0.00,31.74,0.00,0.00012308,0.00013544
76,lane_detection,10:25:00.380727,10:25:00.470247,0.089520,726.10,3059.17,0.00,0.610000,0.040000,20.00,1094.00,0.00,26.97,-0.19,15.50,3135.44,0.00,31.78,-1.63,0.00146090,0.00159874
76,car_overlay_reconstruction,10:25:00.474468,10:25:00.478482,0.004014,996.45,3059.17,0.00,0.040000,0.000000,20.00,1094.00,0.00,26.87,0.00,15.00,3135.44,0.00,30.96,0.00,0.00006449,0.00007260
76,object_detection_yolo,10:25:00.483598,10:25:00.524664,0.041066,803.58,3059.17,0.00,0.310000,0.020000,17.50,1094.00,0.00,38.73,23.71,15.00,3135.44,0.00,31.39,0.85,0.00079986,0.00086875
76,vehicle_analysis_postprocessing,10:25:00.529030,10:25:00.534942,0.005913,845.66,3059.17,0.00,0.040000,0.010000,15.00,1094.00,0.00,50.59,0.00,15.00,3135.44,0.00,31.14,0.00,0.00013422,0.00014458
76,mqtt_communication,10:25:00.536504,10:25:00.537897,0.001392,718.20,3059.17,0.00,0.010000,0.000000,15.00,1094.00,0.00,42.15,-16.86,15.00,3135.44,0.00,31.14,0.00,0.00002835,0.00003047
77,lane_detection,10:25:00.571697,10:25:00.640088,0.068391,804.20,3059.17,0.00,0.510000,0.040000,15.00,1094.00,0.00,27.12,-0.48,15.00,3135.44,0.00,31.78,-0.27,0.00111885,0.00123365
77,car_overlay_reconstruction,10:25:00.645455,10:25:00.648833,0.003379,887.93,3059.17,0.00,0.020000,0.010000,15.00,1094.00,0.00,26.87,0.00,15.00,3135.44,0.00,31.50,-0.29,0.00005478,0.00006096
77,object_detection_yolo,10:25:00.654032,10:25:00.693733,0.039701,806.03,3059.17,0.00,0.300000,0.020000,17.00,1094.00,0.00,38.39,23.03,15.00,3135.44,0.00,31.92,1.14,0.00077536,0.00084213
77,vehicle_analysis_postprocessing,10:25:00.698106,10:25:00.699874,0.001769,1130.84,3059.17,0.00,0.010000,0.010000,19.00,1094.00,0.00,44.85,-10.11,15.00,3135.44,0.00,32.49,0.00,0.00003799,0.00004199
77,mqtt_communication,10:25:00.703993,10:25:00.705181,0.001188,0.00,3059.17,0.00,0.000000,0.000000,19.00,1094.00,0.00,39.79,0.00,15.00,3135.44,0.00,32.49,0.00,0.00002385,0.00002415
78,lane_detection,10:25:00.728112,10:25:00.827526,0.099414,804.72,3059.17,0.00,0.740000,0.060000,19.00,1094.00,0.00,27.60,-1.45,16.00,3135.38,-0.06,31.69,-1.26,0.00163725,0.00180422
78,car_overlay_reconstruction,10:25:00.835399,10:25:00.839314,0.003914,766.41,3059.17,0.00,0.020000,0.010000,19.00,1094.00,0.00,26.87,0.00,17.00,3135.38,0.00,31.06,0.00,0.00006299,0.00006930
78,object_detection_yolo,10:25:00.844360,10:25:00.885743,0.041383,821.59,3059.17,0.00,0.320000,0.020000,13.00,1094.00,0.00,38.30,22.84,17.00,3135.38,0.00,31.78,1.43,0.00080551,0.00087626
78,vehicle_analysis_postprocessing,10:25:00.890260,10:25:00.895026,0.004767,629.37,3059.17,0.00,0.030000,0.000000,7.00,1094.00,0.00,49.72,0.00,17.00,3135.38,0.00,32.21,0.00,0.00010848,0.00011500
78,mqtt_communication,10:25:00.896410,10:25:00.897800,0.001390,719.43,3059.17,0.00,0.010000,0.000000,7.00,1094.00,0.00,49.72,0.00,17.00,3135.38,0.00,32.21,0.00,0.00003163,0.00003376
79,lane_detection,10:25:00.932523,10:25:01.026200,0.093677,747.25,3059.17,0.00,0.660000,0.040000,13.50,1094.00,0.00,27.12,-0.48,17.00,3141.38,0.00,32.12,-1.54,0.00154134,0.00168911
79,car_overlay_reconstruction,10:25:01.030697,10:25:01.038575,0.007878,888.57,3059.17,0.00,0.060000,0.010000,20.00,1094.00,0.00,26.87,0.00,17.00,3141.38,0.00,31.16,0.00,0.00012699,0.00014140
79,object_detection_yolo,10:25:01.040174,10:25:01.083441,0.043267,785.81,3059.17,0.00,0.320000,0.020000,20.00,1094.00,0.00,39.25,24.74,17.00,3135.38,0.00,32.02,1.72,0.00085650,0.00092772
79,vehicle_analysis_postprocessing,10:25:01.087856,10:25:01.088969,0.001113,898.72,3059.17,0.00,0.010000,0.000000,20.00,1094.00,0.00,51.62,0.00,17.00,3135.38,0.00,32.88,0.00,0.00002612,0.00002817
