Frame,Module,Start_Time,End_Time,Duration_s,CPU_Usage_%,Memory_Usage_MB,Memory_Delta_MB,CPU_Time_User_s,CPU_Time_System_s,Estimated_Energy_Wh
398,object_detection_yolo,16:49:26.945639,16:49:26.982938,0.037299,804.32,3070.03,0.00,0.290000,0.010000,0.00006265
398,vehicle_analysis_postprocessing,16:49:26.983289,16:49:26.984537,0.001248,801.51,3070.03,0.00,0.010000,0.000000,0.00000209
398,mqtt_communication,16:49:26.984778,16:49:26.985080,0.000302,0.00,3070.03,0.00,0.000000,0.000000,0.00000008
399,lane_detection,16:49:27.006603,16:49:27.085839,0.079237,807.71,3070.03,0.00,0.620000,0.020000,0.00013357
399,car_overlay_reconstruction,16:49:27.086292,16:49:27.089313,0.003021,1324.17,3070.03,0.00,0.030000,0.010000,0.00000787
399,object_detection_yolo,16:49:27.089619,16:49:27.127676,0.038057,788.29,3070.03,0.00,0.290000,0.010000,0.00006284
399,vehicle_analysis_postprocessing,16:49:27.128029,16:49:27.129423,0.001394,717.22,3070.03,0.00,0.010000,0.000000,0.00000213
399,mqtt_communication,16:49:27.129673,16:49:27.129964,0.000291,0.00,3070.03,0.00,0.000000,0.000000,0.00000007
400,lane_detection,16:49:27.151240,16:49:27.240470,0.089231,806.90,3070.03,0.00,0.680000,0.040000,0.00015029
400,car_overlay_reconstruction,16:49:27.240927,16:49:27.243932,0.003005,665.55,3070.03,0.00,0.020000,0.000000,0.00000431
400,object_detection_yolo,16:49:27.244261,16:49:27.283034,0.038773,799.52,3070.03,0.00,0.300000,0.010000,0.00006480
400,vehicle_analysis_postprocessing,16:49:27.283524,16:49:27.285516,0.001992,502.07,3070.03,0.00,0.010000,0.000000,0.00000228
400,mqtt_communication,16:49:27.285848,16:49:27.286258,0.000409,0.00,3070.03,0.00,0.000000,0.000000,0.00000010
401,lane_detection,16:49:27.317367,16:49:27.400432,0.083065,806.60,3070.03,0.00,0.630000,0.040000,0.00013986
401,car_overlay_reconstruction,16:49:27.400898,16:49:27.403910,0.003011,664.18,3070.03,0.00,0.020000,0.000000,0.00000431
401,object_detection_yolo,16:49:27.404237,16:49:27.443016,0.038779,799.41,3070.03,0.00,0.290000,0.020000,0.00006480
401,vehicle_analysis_postprocessing,16:49:27.443471,16:49:27.445414,0.001943,1029.15,3070.03,0.00,0.020000,0.000000,0.00000404
401,mqtt_communication,16:49:27.445750,16:49:27.446157,0.000406,2461.45,3070.03,0.00,0.010000,0.000000,0.00000188
402,lane_detection,16:49:27.475695,16:49:27.556349,0.080654,805.91,3070.03,0.00,0.610000,0.040000,0.00013571
402,car_overlay_reconstruction,16:49:27.556813,16:49:27.559809,0.002996,667.51,3070.03,0.00,0.020000,0.000000,0.00000430
402,object_detection_yolo,16:49:27.560138,16:49:27.599120,0.038981,820.90,3070.03,0.00,0.300000,0.020000,0.00006663
402,vehicle_analysis_postprocessing,16:49:27.599593,16:49:27.601515,0.001921,520.51,3070.03,0.00,0.010000,0.000000,0.00000226
402,mqtt_communication,16:49:27.601852,16:49:27.602250,0.000399,0.00,3070.03,0.00,0.000000,0.000000,0.00000010
403,lane_detection,16:49:27.637949,16:49:27.729442,0.091493,808.80,3070.03,0.00,0.710000,0.030000,0.00015441
403,car_overlay_reconstruction,16:49:27.729914,16:49:27.732943,0.003029,990.31,3070.03,0.00,0.020000,0.010000,0.00000609
403,object_detection_yolo,16:49:27.733268,16:49:27.772091,0.038823,772.74,3070.03,0.00,0.290000,0.010000,0.00006303
403,vehicle_analysis_postprocessing,16:49:27.772551,16:49:27.774472,0.001920,1562.12,3070.03,0.00,0.020000,0.010000,0.00000581
403,mqtt_communication,16:49:27.774799,16:49:27.775197,0.000398,0.00,3070.03,0.00,0.000000,0.000000,0.00000010
404,lane_detection,16:49:27.803504,16:49:27.883407,0.079903,813.49,3070.03,0.00,0.610000,0.040000,0.00013552
404,car_overlay_reconstruction,16:49:27.883873,16:49:27.886920,0.003047,984.73,3070.03,0.00,0.030000,0.000000,0.00000609
404,object_detection_yolo,16:49:27.887275,16:49:27.926080,0.038805,798.86,3070.03,0.00,0.300000,0.010000,0.00006481
404,vehicle_analysis_postprocessing,16:49:27.926520,16:49:27.928516,0.001996,500.99,3070.03,0.00,0.010000,0.000000,0.00000228
404,mqtt_communication,16:49:27.928845,16:49:27.929234,0.000389,2571.61,3070.03,0.00,0.000000,0.010000,0.00000187
405,lane_detection,16:49:27.957422,16:49:28.037436,0.080014,812.36,3070.03,0.00,0.610000,0.040000,0.00013555
405,car_overlay_reconstruction,16:49:28.037884,16:49:28.040874,0.002989,669.05,3070.03,0.00,0.020000,0.000000,0.00000430
405,object_detection_yolo,16:49:28.041208,16:49:28.079443,0.038235,784.63,3070.03,0.00,0.280000,0.020000,0.00006289
405,vehicle_analysis_postprocessing,16:49:28.079785,16:49:28.081157,0.001372,728.94,3070.03,0.00,0.010000,0.000000,0.00000212
405,mqtt_communication,16:49:28.081400,16:49:28.081696,0.000296,0.00,3070.03,0.00,0.000000,0.000000,0.00000007
406,lane_detection,16:49:28.110035,16:49:28.188832,0.078798,799.52,3070.03,0.00,0.600000,0.030000,0.00013169
406,car_overlay_reconstruction,16:49:28.189246,16:49:28.192859,0.003612,553.67,3070.03,0.00,0.020000,0.000000,0.00000446
406,object_detection_yolo,16:49:28.193191,16:49:28.231337,0.038146,786.46,3070.03,0.00,0.290000,0.010000,0.00006286
406,vehicle_analysis_postprocessing,16:49:28.231666,16:49:28.233032,0.001366,732.25,3070.03,0.00,0.010000,0.000000,0.00000212
406,mqtt_communication,16:49:28.233286,16:49:28.233584,0.000298,3358.13,3070.03,0.00,0.010000,0.000000,0.00000185
407,lane_detection,16:49:28.262089,16:49:28.350351,0.088261,804.43,3070.03,0.00,0.680000,0.030000,0.00014827
407,car_overlay_reconstruction,16:49:28.350821,16:49:28.353836,0.003016,663.18,3070.03,0.00,0.020000,0.000000,0.00000431
407,object_detection_yolo,16:49:28.354167,16:49:28.393019,0.038852,797.91,3070.03,0.00,0.290000,0.020000,0.00006482
407,vehicle_analysis_postprocessing,16:49:28.393494,16:49:28.395665,0.002171,921.12,3070.03,0.00,0.020000,0.000000,0.00000410
407,mqtt_communication,16:49:28.395987,16:49:28.396406,0.000419,2387.20,3070.03,0.00,0.010000,0.000000,0.00000188
408,lane_detection,16:49:28.434291,16:49:28.514851,0.080559,806.86,3070.03,0.00,0.610000,0.040000,0.00013568
408,car_overlay_reconstruction,16:49:28.515344,16:49:28.518270,0.002925,683.67,3070.03,0.00,0.020000,0.000000,0.00000429
408,object_detection_yolo,16:49:28.518593,16:49:28.557239,0.038646,802.16,3070.03,0.00,0.300000,0.010000,0.00006477
408,vehicle_analysis_postprocessing,16:49:28.557674,16:49:28.559740,0.002067,483.88,3070.03,0.00,0.010000,0.000000,0.00000229
408,mqtt_communication,16:49:28.560077,16:49:28.560461,0.000384,0.00,3070.03,0.00,0.000000,0.000000,0.00000010
409,lane_detection,16:49:28.594099,16:49:28.674352,0.080253,809.94,3070.03,0.00,0.620000,0.030000,0.00013561
409,car_overlay_reconstruction,16:49:28.674814,16:49:28.677578,0.002764,1085.39,3070.03,0.00,0.030000,0.000000,0.00000602
409,object_detection_yolo,16:49:28.677896,16:49:28.716536,0.038640,776.41,3070.03,0.00,0.280000,0.020000,0.00006299
409,vehicle_analysis_postprocessing,16:49:28.716970,16:49:28.719025,0.002055,486.52,3070.03,0.00,0.010000,0.000000,0.00000229
409,mqtt_communication,16:49:28.719359,16:49:28.719713,0.000354,0.00,3070.03,0.00,0.000000,0.000000,0.00000009
410,lane_detection,16:49:28.752443,16:49:28.833048,0.080605,818.81,3070.03,0.00,0.620000,0.040000,0.00013747
410,car_overlay_reconstruction,16:49:28.833492,16:49:28.836317,0.002825,1062.12,3070.03,0.00,0.030000,0.000000,0.00000604
410,object_detection_yolo,16:49:28.836632,16:49:28.875418,0.038786,773.47,3070.03,0.00,0.280000,0.020000,0.00006302
410,vehicle_analysis_postprocessing,16:49:28.875909,16:49:28.878023,0.002114,472.97,3070.03,0.00,0.010000,0.000000,0.00000231
410,mqtt_communication,16:49:28.878358,16:49:28.878757,0.000399,0.00,3070.03,0.00,0.000000,0.000000,0.00000010
411,lane_detection,16:49:28.906830,16:49:28.986309,0.079479,817.82,3070.03,0.00,0.610000,0.040000,0.00013541
411,car_overlay_reconstruction,16:49:28.986717,16:49:28.989330,0.002613,765.31,3070.03,0.00,0.020000,0.000000,0.00000421
411,object_detection_yolo,16:49:28.989614,16:49:29.027361,0.037746,794.78,3070.03,0.00,0.290000,0.010000,0.00006276
411,vehicle_analysis_postprocessing,16:49:29.027701,16:49:29.029161,0.001460,684.78,3070.03,0.00,0.010000,0.000000,0.00000214
411,mqtt_communication,16:49:29.029407,16:49:29.029699,0.000292,3423.92,3070.03,0.00,0.010000,0.000000,0.00000185
412,lane_detection,16:49:29.050796,16:49:29.126324,0.075529,820.88,3070.03,0.00,0.590000,0.030000,0.00012909
412,car_overlay_reconstruction,16:49:29.126662,16:49:29.128844,0.002181,916.89,3070.03,0.00,0.020000,0.000000,0.00000410
412,object_detection_yolo,16:49:29.129088,16:49:29.166136,0.037048,782.78,3070.03,0.00,0.280000,0.010000,0.00006081
412,vehicle_analysis_postprocessing,16:49:29.166474,16:49:29.167908,0.001434,697.54,3070.03,0.00,0.010000,0.000000,0.00000214
412,mqtt_communication,16:49:29.168160,16:49:29.168477,0.000317,3153.61,3070.03,0.00,0.010000,0.000000,0.00000186
413,lane_detection,16:49:29.195340,16:49:29.277680,0.082340,801.56,3070.03,0.00,0.620000,0.040000,0.00013791
413,car_overlay_reconstruction,16:49:29.278090,16:49:29.280763,0.002672,748.38,3070.03,0.00,0.020000,0.000000,0.00000422
413,object_detection_yolo,16:49:29.281068,16:49:29.318830,0.037762,794.45,3070.03,0.00,0.280000,0.020000,0.00006277
413,vehicle_analysis_postprocessing,16:49:29.319187,16:49:29.320655,0.001469,680.89,3070.03,0.00,0.010000,0.000000,0.00000214
413,mqtt_communication,16:49:29.320901,16:49:29.321225,0.000323,0.00,3070.03,0.00,0.000000,0.000000,0.00000008
414,lane_detection,16:49:29.348836,16:49:29.433846,0.085009,811.68,3070.03,0.00,0.650000,0.040000,0.00014391
414,car_overlay_reconstruction,16:49:29.434259,16:49:29.436913,0.002654,753.49,3070.03,0.00,0.020000,0.000000,0.00000422
414,object_detection_yolo,16:49:29.437222,16:49:29.474942,0.037720,795.33,3070.03,0.00,0.290000,0.010000,0.00006276
414,vehicle_analysis_postprocessing,16:49:29.475305,16:49:29.476800,0.001495,668.84,3070.03,0.00,0.010000,0.000000,0.00000215
414,mqtt_communication,16:49:29.477057,16:49:29.477337,0.000280,0.00,3070.03,0.00,0.000000,0.000000,0.00000007
415,lane_detection,16:49:29.505522,16:49:29.594848,0.089326,806.04,3070.03,0.00,0.680000,0.040000,0.00015032
415,car_overlay_reconstruction,16:49:29.595189,16:49:29.597489,0.002300,434.78,3070.03,0.00,0.010000,0.000000,0.00000235
415,object_detection_yolo,16:49:29.597732,16:49:29.634719,0.036988,811.08,3070.03,0.00,0.280000,0.020000,0.00006257
415,vehicle_analysis_postprocessing,16:49:29.635060,16:49:29.635937,0.000878,0.00,3070.03,0.00,0.000000,0.000000,0.00000022
415,mqtt_communication,16:49:29.636188,16:49:29.636477,0.000289,0.00,3070.03,0.00,0.000000,0.000000,0.00000007
416,lane_detection,16:49:29.664328,16:49:29.756655,0.092328,790.66,3070.03,0.00,0.690000,0.040000,0.00015284
416,car_overlay_reconstruction,16:49:29.757001,16:49:29.759186,0.002185,457.74,3070.03,0.00,0.010000,0.000000,0.00000232
416,object_detection_yolo,16:49:29.759423,16:49:29.796585,0.037162,807.27,3070.03,0.00,0.280000,0.020000,0.00006262
416,vehicle_analysis_postprocessing,16:49:29.796933,16:49:29.797818,0.000885,0.00,3070.03,0.00,0.000000,0.000000,0.00000022
416,mqtt_communication,16:49:29.798069,16:49:29.798347,0.000279,3587.94,3070.03,0.00,0.010000,0.000000,0.00000185
417,lane_detection,16:49:29.825988,16:49:29.912110,0.086122,801.19,3070.03,0.00,0.650000,0.040000,0.00014418
417,car_overlay_reconstruction,16:49:29.912579,16:49:29.915430,0.002851,1052.17,3070.03,0.00,0.030000,0.000000,0.00000605
417,object_detection_yolo,16:49:29.915755,16:49:29.954513,0.038759,774.02,3070.03,0.00,0.300000,0.000000,0.00006302
417,vehicle_analysis_postprocessing,16:49:29.954980,16:49:29.956223,0.001243,0.00,3070.03,0.00,0.000000,0.000000,0.00000031
417,mqtt_communication,16:49:29.956548,16:49:29.956916,0.000368,0.00,3070.03,0.00,0.000000,0.000000,0.00000009
418,lane_detection,16:49:29.984009,16:49:30.065694,0.081685,807.98,3070.03,0.00,0.630000,0.030000,0.00013774
418,car_overlay_reconstruction,16:49:30.066159,16:49:30.068969,0.002810,711.62,3070.03,0.00,0.020000,0.000000,0.00000426
418,object_detection_yolo,16:49:30.069293,16:49:30.107972,0.038679,801.46,3070.03,0.00,0.290000,0.020000,0.00006477
418,vehicle_analysis_postprocessing,16:49:30.108426,16:49:30.109755,0.001329,752.34,3070.03,0.00,0.010000,0.000000,0.00000211
418,mqtt_communication,16:49:30.110094,16:49:30.110472,0.000378,0.00,3070.03,0.00,0.000000,0.000000,0.00000009
419,lane_detection,16:49:30.138061,16:49:30.211787,0.073725,786.70,3070.03,0.00,0.560000,0.020000,0.00012153
419,car_overlay_reconstruction,16:49:30.212145,16:49:30.214280,0.002136,468.27,3070.03,0.00,0.010000,0.000000,0.00000231
419,object_detection_yolo,16:49:30.214522,16:49:30.251369,0.036848,787.02,3070.03,0.00,0.270000,0.020000,0.00006076
419,vehicle_analysis_postprocessing,16:49:30.251769,16:49:30.252666,0.000896,0.00,3070.03,0.00,0.000000,0.000000,0.00000022
419,mqtt_communication,16:49:30.252914,16:49:30.253198,0.000283,3527.59,3070.03,0.00,0.010000,0.000000,0.00000185
420,lane_detection,16:49:30.285556,16:49:30.348365,0.062810,811.98,3070.03,0.00,0.480000,0.030000,0.00010636
420,car_overlay_reconstruction,16:49:30.348753,16:49:30.351118,0.002366,845.46,3070.03,0.00,0.020000,0.000000,0.00000415
420,object_detection_yolo,16:49:30.351373,16:49:30.388550,0.037178,806.94,3070.03,0.00,0.280000,0.020000,0.00006262
420,vehicle_analysis_postprocessing,16:49:30.388911,16:49:30.390207,0.001296,771.72,3070.03,0.00,0.010000,0.000000,0.00000210
420,mqtt_communication,16:49:30.390450,16:49:30.390738,0.000289,0.00,3070.03,0.00,0.000000,0.000000,0.00000007
421,lane_detection,16:49:30.418061,16:49:30.498031,0.079969,812.81,3070.03,0.00,0.610000,0.040000,0.00013554
421,car_overlay_reconstruction,16:49:30.498439,16:49:30.501052,0.002613,382.69,3070.03,0.00,0.010000,0.000000,0.00000243
421,object_detection_yolo,16:49:30.501342,16:49:30.538888,0.037547,799.00,3070.03,0.00,0.280000,0.020000,0.00006271
421,vehicle_analysis_postprocessing,16:49:30.539253,16:49:30.540548,0.001295,772.01,3070.03,0.00,0.010000,0.000000,0.00000210
421,mqtt_communication,16:49:30.540789,16:49:30.541085,0.000296,0.00,3070.03,0.00,0.000000,0.000000,0.00000007
422,lane_detection,16:49:30.568687,16:49:30.658189,0.089502,804.45,3070.03,0.00,0.690000,0.030000,0.00015036
422,car_overlay_reconstruction,16:49:30.658633,16:49:30.661466,0.002833,706.05,3070.03,0.00,0.020000,0.000000,0.00000426
422,object_detection_yolo,16:49:30.661776,16:49:30.700391,0.038615,802.81,3070.03,0.00,0.290000,0.020000,0.00006476
422,vehicle_analysis_postprocessing,16:49:30.700806,16:49:30.702074,0.001268,788.40,3070.03,0.00,0.010000,0.000000,0.00000209
422,mqtt_communication,16:49:30.702382,16:49:30.702768,0.000386,0.00,3070.03,0.00,0.000000,0.000000,0.00000010
423,lane_detection,16:49:30.730783,16:49:30.811482,0.080699,805.46,3070.03,0.00,0.630000,0.020000,0.00013572
423,car_overlay_reconstruction,16:49:30.811951,16:49:30.814715,0.002764,1085.30,3070.03,0.00,0.020000,0.010000,0.00000602
423,object_detection_yolo,16:49:30.815044,16:49:30.853180,0.038136,786.66,3070.03,0.00,0.280000,0.020000,0.00006286
423,vehicle_analysis_postprocessing,16:49:30.853511,16:49:30.854395,0.000885,0.00,3070.03,0.00,0.000000,0.000000,0.00000022
423,mqtt_communication,16:49:30.854633,16:49:30.854907,0.000274,0.00,3070.03,0.00,0.000000,0.000000,0.00000007
424,lane_detection,16:49:30.882583,16:49:30.959224,0.076640,795.93,3070.03,0.00,0.570000,0.040000,0.00012759
424,car_overlay_reconstruction,16:49:30.959623,16:49:30.962049,0.002426,824.27,3070.03,0.00,0.020000,0.000000,0.00000416
424,object_detection_yolo,16:49:30.962320,16:49:30.999731,0.037410,775.18,3070.03,0.00,0.280000,0.010000,0.00006090
424,vehicle_analysis_postprocessing,16:49:31.000069,16:49:31.000942,0.000872,0.00,3070.03,0.00,0.000000,0.000000,0.00000022
424,mqtt_communication,16:49:31.001190,16:49:31.001465,0.000275,3634.58,3070.03,0.00,0.010000,0.000000,0.00000185
425,lane_detection,16:49:31.028696,16:49:31.109954,0.081259,799.91,3070.03,0.00,0.620000,0.030000,0.00013586
425,car_overlay_reconstruction,16:49:31.110379,16:49:31.113029,0.002649,1132.37,3070.03,0.00,0.030000,0.000000,0.00000600
425,object_detection_yolo,16:49:31.113346,16:49:31.151003,0.037657,796.66,3070.03,0.00,0.280000,0.020000,0.00006274
425,vehicle_analysis_postprocessing,16:49:31.151364,16:49:31.152269,0.000905,0.00,3070.03,0.00,0.000000,0.000000,0.00000023
425,mqtt_communication,16:49:31.152508,16:49:31.152783,0.000275,3634.58,3070.03,0.00,0.010000,0.000000,0.00000185
426,lane_detection,16:49:31.171892,16:49:31.254454,0.082561,799.40,3070.03,0.00,0.630000,0.030000,0.00013796
426,car_overlay_reconstruction,16:49:31.254867,16:49:31.257690,0.002824,708.32,3070.03,0.00,0.020000,0.000000,0.00000426
426,object_detection_yolo,16:49:31.257988,16:49:31.296307,0.038318,782.91,3070.03,0.00,0.300000,0.000000,0.00006291
426,vehicle_analysis_postprocessing,16:49:31.296646,16:49:31.297531,0.000884,1130.84,3070.03,0.00,0.010000,0.000000,0.00000200
426,mqtt_communication,16:49:31.297770,16:49:31.298055,0.000285,0.00,3070.03,0.00,0.000000,0.000000,0.00000007
427,lane_detection,16:49:31.320830,16:49:31.404388,0.083558,801.84,3070.03,0.00,0.640000,0.030000,0.00013999
427,car_overlay_reconstruction,16:49:31.404803,16:49:31.407650,0.002846,702.68,3070.03,0.00,0.020000,0.000000,0.00000427
427,object_detection_yolo,16:49:31.407958,16:49:31.445786,0.037828,819.49,3070.03,0.00,0.290000,0.020000,0.00006456
427,vehicle_analysis_postprocessing,16:49:31.446136,16:49:31.447007,0.000872,1147.24,3070.03,0.00,0.010000,0.000000,0.00000200
427,mqtt_communication,16:49:31.447256,16:49:31.447530,0.000275,0.00,3070.03,0.00,0.000000,0.000000,0.00000007
428,lane_detection,16:49:31.474996,16:49:31.560285,0.085289,809.02,3070.03,0.00,0.650000,0.040000,0.00014398
428,car_overlay_reconstruction,16:49:31.560748,16:49:31.563501,0.002753,726.41,3070.03,0.00,0.020000,0.000000,0.00000424
428,object_detection_yolo,16:49:31.563804,16:49:31.602487,0.038683,801.39,3070.03,0.00,0.300000,0.010000,0.00006478
428,vehicle_analysis_postprocessing,16:49:31.602922,16:49:31.604892,0.001970,1015.20,3070.03,0.00,0.020000,0.000000,0.00000405
428,mqtt_communication,16:49:31.605223,16:49:31.605609,0.000386,0.00,3070.03,0.00,0.000000,0.000000,0.00000010
429,lane_detection,16:49:31.627361,16:49:31.707957,0.080595,794.09,3070.03,0.00,0.600000,0.040000,0.00013391
429,car_overlay_reconstruction,16:49:31.708414,16:49:31.711326,0.002911,686.97,3070.03,0.00,0.020000,0.000000,0.00000428
429,object_detection_yolo,16:49:31.711645,16:49:31.750318,0.038674,827.44,3070.03,0.00,0.300000,0.020000,0.00006655
429,vehicle_analysis_postprocessing,16:49:31.750767,16:49:31.752654,0.001887,529.92,3070.03,0.00,0.010000,0.000000,0.00000225
429,mqtt_communication,16:49:31.752977,16:49:31.753356,0.000380,0.00,3070.03,0.00,0.000000,0.000000,0.00000009
430,lane_detection,16:49:31.782435,16:49:31.862551,0.080117,811.32,3070.03,0.00,0.620000,0.030000,0.00013557
430,car_overlay_reconstruction,16:49:31.863009,16:49:31.865999,0.002990,668.79,3070.03,0.00,0.020000,0.000000,0.00000430
430,object_detection_yolo,16:49:31.866345,16:49:31.904979,0.038634,776.52,3070.03,0.00,0.290000,0.010000,0.00006299
430,vehicle_analysis_postprocessing,16:49:31.905436,16:49:31.906687,0.001251,799.07,3070.03,0.00,0.010000,0.000000,0.00000209
430,mqtt_communication,16:49:31.907011,16:49:31.907388,0.000376,0.00,3070.03,0.00,0.000000,0.000000,0.00000009
431,lane_detection,16:49:31.937011,16:49:32.017255,0.080244,797.57,3070.03,0.00,0.610000,0.030000,0.00013383
431,car_overlay_reconstruction,16:49:32.017706,16:49:32.020658,0.002952,677.43,3070.03,0.00,0.020000,0.000000,0.00000429
431,object_detection_yolo,16:49:32.020980,16:49:32.059749,0.038769,825.40,3070.03,0.00,0.300000,0.020000,0.00006657
431,vehicle_analysis_postprocessing,16:49:32.060205,16:49:32.061483,0.001278,782.52,3070.03,0.00,0.010000,0.000000,0.00000210
431,mqtt_communication,16:49:32.061807,16:49:32.062182,0.000376,2661.36,3070.03,0.00,0.010000,0.000000,0.00000187
432,lane_detection,16:49:32.095223,16:49:32.177622,0.082399,800.98,3070.03,0.00,0.620000,0.040000,0.00013792
432,car_overlay_reconstruction,16:49:32.178101,16:49:32.181188,0.003087,971.80,3070.03,0.00,0.030000,0.000000,0.00000610
