Frame,Module,Start_Time,End_Time,Duration_s,CPU_Usage_%,Memory_Usage_MB,Memory_Delta_MB,CPU_Time_User_s,CPU_Time_System_s,GPU_0_Utilization_%,GPU_0_Memory_MB,GPU_0_Memory_Delta_MB,GPU_0_Power_W,GPU_0_Power_Delta_W,GPU_1_Utilization_%,GPU_1_Memory_MB,GPU_1_Memory_Delta_MB,GPU_1_Power_W,GPU_1_Power_Delta_W,Total_GPU_Energy_Wh,Estimated_Total_Energy_Wh
638,mqtt_communication,13:46:19.797012,13:46:19.798139,0.001128,886.75,3108.01,0.00,0.010000,0.000000,23.00,1120.00,0.00,80.82,0.00,9.00,4362.00,0.00,32.97,0.00,0.00003565,0.00003771
639,lane_detection,13:46:19.825681,13:46:19.858575,0.032894,790.41,3108.01,0.00,0.240000,0.020000,34.00,1120.00,0.00,40.29,8.29,9.00,4362.00,0.00,32.69,-2.32,0.00066676,0.00072131
639,car_overlay_reconstruction,13:46:19.862766,13:46:19.865802,0.003036,658.86,3108.01,0.00,0.020000,0.000000,34.00,1120.00,0.00,44.43,0.00,9.00,4362.00,0.00,31.52,0.00,0.00006405,0.00006837
639,object_detection_yolo,13:46:19.866937,13:46:19.903888,0.036952,784.81,3108.01,0.00,0.280000,0.010000,34.00,1120.00,0.00,60.02,43.14,9.00,4362.00,0.00,31.43,0.75,0.00093872,0.00099962
639,vehicle_analysis_postprocessing,13:46:19.908081,13:46:19.914885,0.006804,881.87,3108.01,0.00,0.050000,0.010000,34.00,1120.00,0.00,64.31,0.00,9.00,4362.00,0.00,31.32,0.00,0.00018075,0.00019314
639,mqtt_communication,13:46:19.916249,13:46:19.917582,0.001333,750.19,3108.01,0.00,0.010000,0.000000,34.00,1120.00,0.00,64.31,0.00,9.00,4362.00,0.00,31.32,0.00,0.00003541,0.00003753
640,lane_detection,13:46:19.945156,13:46:19.977521,0.032365,803.33,3108.01,0.00,0.250000,0.010000,34.00,1120.00,0.00,40.24,9.55,10.00,4362.00,0.00,32.26,-1.08,0.00065175,0.00070616
640,car_overlay_reconstruction,13:46:19.981790,13:46:19.984853,0.003062,979.60,3108.01,0.00,0.030000,0.000000,29.50,1120.00,0.00,45.01,0.00,10.00,4362.00,0.00,31.72,0.00,0.00006527,0.00007138
640,object_detection_yolo,13:46:19.986554,13:46:20.024168,0.037614,797.58,3108.01,0.00,0.270000,0.030000,25.00,1120.00,0.00,58.58,41.02,10.00,4362.00,0.00,31.97,1.81,0.00094602,0.00100887
640,vehicle_analysis_postprocessing,13:46:20.028429,13:46:20.035115,0.006687,897.31,3108.01,0.00,0.050000,0.010000,25.00,1120.00,0.00,64.62,0.00,10.00,4362.00,0.00,32.49,0.00,0.00018037,0.00019273
640,mqtt_communication,13:46:20.036264,13:46:20.037427,0.001163,859.66,3108.01,0.00,0.010000,0.000000,25.00,1120.00,0.00,64.62,0.00,10.00,4362.00,0.00,32.49,0.00,0.00003138,0.00003345
641,lane_detection,13:46:20.064982,13:46:20.099927,0.034945,829.87,3108.01,0.00,0.270000,0.020000,25.00,1120.00,0.00,40.24,9.54,9.00,4362.00,0.00,31.83,-1.38,0.00069950,0.00075990
641,car_overlay_reconstruction,13:46:20.104208,13:46:20.107372,0.003164,948.15,3108.01,0.00,0.020000,0.010000,25.00,1120.00,0.00,41.97,-6.07,8.00,4362.00,0.00,31.00,-0.27,0.00006414,0.00007027
641,object_detection_yolo,13:46:20.114382,13:46:20.145577,0.031195,801.41,3108.01,0.00,0.240000,0.010000,25.00,1120.00,0.00,59.54,41.21,8.00,4362.00,0.00,31.91,2.10,0.00079249,0.00084482
641,vehicle_analysis_postprocessing,13:46:20.149714,13:46:20.155727,0.006014,831.44,3108.01,0.00,0.050000,0.000000,30.50,1120.00,0.00,66.46,0.00,8.00,4362.00,0.00,32.29,0.00,0.00016496,0.00017537
641,mqtt_communication,13:46:20.157002,13:46:20.158212,0.001210,0.00,3108.01,0.00,0.000000,0.000000,36.00,1120.00,0.00,66.46,0.00,8.00,4362.00,0.00,32.29,0.00,0.00003319,0.00003350
642,lane_detection,13:46:20.185462,13:46:20.218292,0.032830,791.95,3108.01,0.00,0.250000,0.010000,36.00,1120.00,0.00,40.33,9.35,8.00,4362.00,0.00,31.63,-0.79,0.00065627,0.00071079
642,car_overlay_reconstruction,13:46:20.222556,13:46:20.225642,0.003086,648.12,3108.01,0.00,0.020000,0.000000,36.00,1120.00,0.00,45.01,0.00,8.00,4362.00,0.00,31.23,0.00,0.00006536,0.00006969
642,object_detection_yolo,13:46:20.226796,13:46:20.257893,0.031097,771.79,3108.01,0.00,0.230000,0.010000,36.00,1120.00,0.00,62.96,35.91,8.00,4362.00,0.00,32.00,1.54,0.00082032,0.00087085
642,vehicle_analysis_postprocessing,13:46:20.262158,13:46:20.264203,0.002046,488.85,3108.01,0.00,0.010000,0.000000,36.00,1120.00,0.00,80.92,0.00,7.00,4362.00,0.00,32.77,0.00,0.00006460,0.00006690
642,mqtt_communication,13:46:20.265340,13:46:20.266480,0.001139,877.65,3108.01,0.00,0.010000,0.000000,36.00,1120.00,0.00,80.92,0.00,7.00,4362.00,0.00,32.77,0.00,0.00003598,0.00003805
643,lane_detection,13:46:20.293718,13:46:20.326639,0.032921,789.78,3108.01,0.00,0.250000,0.010000,30.50,1120.00,0.00,40.37,7.90,7.00,4362.00,0.00,32.49,-2.13,0.00066632,0.00072087
643,car_overlay_reconstruction,13:46:20.330963,13:46:20.337574,0.006611,907.63,3108.01,0.00,0.050000,0.010000,25.00,1120.00,0.00,40.95,0.00,7.00,4362.00,0.00,31.14,0.00,0.00013237,0.00014471
643,object_detection_yolo,13:46:20.338715,13:46:20.369791,0.031076,772.30,3108.01,0.00,0.230000,0.010000,25.00,1120.00,0.00,60.89,39.87,7.00,4362.00,0.00,31.91,1.54,0.00080102,0.00085155
643,vehicle_analysis_postprocessing,13:46:20.374896,13:46:20.377011,0.002116,945.30,3108.01,0.00,0.010000,0.010000,25.00,1120.00,0.00,80.82,0.00,7.00,4362.00,0.00,32.68,0.00,0.00006670,0.00007079
643,mqtt_communication,13:46:20.378222,13:46:20.379348,0.001126,888.06,3108.01,0.00,0.010000,0.000000,25.00,1120.00,0.00,80.82,0.00,7.00,4362.00,0.00,32.68,0.00,0.00003550,0.00003756
644,lane_detection,13:46:20.406513,13:46:20.439288,0.032774,793.31,3108.01,0.00,0.250000,0.010000,25.00,1120.00,0.00,40.32,8.19,8.00,4362.00,0.00,32.06,-2.22,0.00065894,0.00071345
644,car_overlay_reconstruction,13:46:20.443585,13:46:20.446662,0.003077,650.03,3108.01,0.00,0.020000,0.000000,25.00,1120.00,0.00,44.42,0.00,9.00,4362.00,0.00,30.94,0.00,0.00006441,0.00006874
644,object_detection_yolo,13:46:20.447795,13:46:20.484899,0.037103,835.51,3108.01,0.00,0.280000,0.030000,25.00,1120.00,0.00,59.49,42.46,9.00,4362.00,0.00,31.38,1.06,0.00093655,0.00100104
644,vehicle_analysis_postprocessing,13:46:20.489885,13:46:20.496054,0.006170,810.43,3108.01,0.00,0.040000,0.010000,36.00,1120.00,0.00,63.85,0.00,9.00,4362.00,0.00,31.52,0.00,0.00016345,0.00017390
644,mqtt_communication,13:46:20.497244,13:46:20.498402,0.001158,1727.12,3108.01,0.00,0.010000,0.010000,36.00,1120.00,0.00,63.85,0.00,9.00,4362.00,0.00,31.52,0.00,0.00003068,0.00003453
645,lane_detection,13:46:20.525955,13:46:20.559067,0.033112,815.42,3108.01,0.00,0.250000,0.020000,36.00,1120.00,0.00,40.00,9.06,9.00,4362.00,0.00,32.35,-1.08,0.00066546,0.00072183
645,car_overlay_reconstruction,13:46:20.563346,13:46:20.566394,0.003048,984.19,3108.01,0.00,0.030000,0.000000,36.00,1120.00,0.00,44.53,0.00,9.00,4362.00,0.00,31.81,0.00,0.00006464,0.00007074
645,object_detection_yolo,13:46:20.569268,13:46:20.605654,0.036386,769.52,3108.01,0.00,0.260000,0.020000,36.00,1120.00,0.00,58.40,40.65,8.50,4362.00,0.00,32.06,1.81,0.00091431,0.00097329
645,vehicle_analysis_postprocessing,13:46:20.609877,13:46:20.616426,0.006548,610.84,3108.01,0.00,0.040000,0.000000,36.00,1120.00,0.00,62.61,0.00,8.00,4362.00,0.00,32.78,0.00,0.00017351,0.00018228
645,mqtt_communication,13:46:20.617595,13:46:20.618728,0.001133,882.45,3108.01,0.00,0.010000,0.000000,36.00,1120.00,0.00,62.61,0.00,8.00,4362.00,0.00,32.78,0.00,0.00003003,0.00003209
646,lane_detection,13:46:20.646063,13:46:20.681383,0.035321,792.73,3108.01,0.00,0.260000,0.020000,28.00,1120.00,0.00,40.13,8.95,8.00,4368.00,0.00,32.65,0.08,0.00071406,0.00077277
646,car_overlay_reconstruction,13:46:20.685655,13:46:20.689078,0.003423,584.29,3108.01,0.00,0.020000,0.000000,20.00,1120.00,0.00,41.63,-5.96,8.00,4368.00,0.00,32.11,-1.16,0.00007011,0.00007453
646,object_detection_yolo,13:46:20.695629,13:46:20.726816,0.031187,833.67,3108.01,0.00,0.240000,0.020000,20.00,1120.00,0.00,59.36,41.43,8.00,4362.00,0.00,32.00,0.96,0.00079149,0.00084561
646,vehicle_analysis_postprocessing,13:46:20.731155,13:46:20.736715,0.005559,719.50,3108.01,0.00,0.040000,0.000000,20.00,1120.00,0.00,66.38,0.00,8.00,4362.00,0.00,31.91,0.00,0.00015178,0.00016029
646,mqtt_communication,13:46:20.737931,13:46:20.739188,0.001256,795.88,3108.01,0.00,0.010000,0.000000,20.00,1120.00,0.00,66.38,0.00,8.00,4362.00,0.00,31.91,0.00,0.00003430,0.00003640
647,lane_detection,13:46:20.766549,13:46:20.800552,0.034003,794.05,3108.01,0.00,0.250000,0.020000,20.00,1120.00,0.00,40.33,9.35,11.00,4362.00,0.00,32.06,-1.26,0.00068373,0.00074033
647,car_overlay_reconstruction,13:46:20.804803,13:46:20.807910,0.003107,643.69,3108.01,0.00,0.020000,0.000000,20.00,1120.00,0.00,45.01,0.00,11.00,4362.00,0.00,31.43,0.00,0.00006597,0.00007031
647,object_detection_yolo,13:46:20.809070,13:46:20.845667,0.036597,819.73,3108.01,0.00,0.270000,0.030000,23.50,1120.00,0.00,59.69,42.26,11.00,4362.00,0.00,31.77,1.62,0.00092976,0.00099235
647,vehicle_analysis_postprocessing,13:46:20.849861,13:46:20.856881,0.007020,854.70,3108.01,0.00,0.050000,0.010000,27.00,1120.00,0.00,62.79,0.00,11.00,4362.00,0.00,31.91,0.00,0.00018465,0.00019709
647,mqtt_communication,13:46:20.858204,13:46:20.859394,0.001189,840.71,3108.01,0.00,0.010000,0.000000,27.00,1120.00,0.00,62.79,0.00,11.00,4362.00,0.00,31.91,0.00,0.00003129,0.00003337
648,lane_detection,13:46:20.886708,13:46:20.920028,0.033320,810.31,3108.01,0.00,0.250000,0.020000,27.00,1120.00,0.00,40.43,9.93,11.00,4362.00,0.00,31.49,-1.06,0.00066568,0.00072211
648,car_overlay_reconstruction,13:46:20.924303,13:46:20.927402,0.003099,968.07,3108.01,0.00,0.020000,0.010000,27.00,1120.00,0.00,45.40,0.00,11.00,4362.00,0.00,30.96,0.00,0.00006573,0.00007185
648,object_detection_yolo,13:46:20.928539,13:46:20.959769,0.031230,768.49,3108.01,0.00,0.230000,0.010000,27.00,1120.00,0.00,62.64,34.49,8.50,4362.00,0.00,31.33,0.75,0.00081523,0.00086579
648,vehicle_analysis_postprocessing,13:46:20.963938,13:46:20.966022,0.002084,959.79,3108.01,0.00,0.020000,0.000000,27.00,1120.00,0.00,79.88,0.00,6.00,4362.00,0.00,31.71,0.00,0.00006459,0.00006867
648,mqtt_communication,13:46:20.967173,13:46:20.968328,0.001155,0.00,3108.01,0.00,0.000000,0.000000,27.00,1120.00,0.00,79.88,0.00,6.00,4362.00,0.00,31.71,0.00,0.00003579,0.00003608
649,lane_detection,13:46:20.996706,13:46:21.041610,0.044904,823.98,3108.01,0.00,0.340000,0.030000,33.00,1120.00,0.00,38.70,4.92,6.00,4362.00,0.00,31.87,-0.86,0.00088028,0.00095742
649,car_overlay_reconstruction,13:46:21.046173,13:46:21.050542,0.004369,915.54,3108.01,0.00,0.040000,0.000000,33.00,1120.00,0.00,39.04,-4.25,6.00,4362.00,0.00,31.20,-0.48,0.00008525,0.00009346
649,object_detection_yolo,13:46:21.056523,13:46:21.088352,0.031829,785.44,3108.01,0.00,0.240000,0.010000,33.00,1120.00,0.00,57.82,41.81,6.00,4362.00,0.00,32.06,2.20,0.00079470,0.00084720
649,vehicle_analysis_postprocessing,13:46:21.092805,13:46:21.098733,0.005928,843.45,3108.01,0.00,0.040000,0.010000,33.00,1120.00,0.00,65.49,0.00,7.50,4362.00,0.00,33.07,0.00,0.00016229,0.00017268
649,mqtt_communication,13:46:21.099874,13:46:21.101035,0.001160,861.96,3108.01,0.00,0.010000,0.000000,33.00,1120.00,0.00,65.49,0.00,9.00,4362.00,0.00,33.07,0.00,0.00003176,0.00003383
650,lane_detection,13:46:21.128487,13:46:21.161844,0.033356,809.44,3108.01,0.00,0.250000,0.020000,29.00,1120.00,0.00,40.28,9.46,9.00,4368.00,0.00,32.78,-0.19,0.00067700,0.00073343
650,car_overlay_reconstruction,13:46:21.166060,13:46:21.169183,0.003123,640.40,3108.01,0.00,0.020000,0.000000,25.00,1120.00,0.00,45.01,0.00,9.00,4368.00,0.00,32.69,0.00,0.00006740,0.00007175
650,object_detection_yolo,13:46:21.170344,13:46:21.206454,0.036110,803.10,3108.01,0.00,0.270000,0.020000,25.00,1120.00,0.00,59.67,42.44,9.00,4362.00,-6.00,31.57,0.28,0.00091518,0.00097586
650,vehicle_analysis_postprocessing,13:46:21.210600,13:46:21.217574,0.006975,716.88,3108.01,0.00,0.040000,0.010000,25.00,1120.00,0.00,62.02,0.00,9.00,4362.00,0.00,31.32,0.00,0.00018085,0.00019150
650,mqtt_communication,13:46:21.218896,13:46:21.220127,0.001232,1623.81,3108.01,0.00,0.010000,0.010000,25.00,1120.00,0.00,62.02,0.00,9.00,4362.00,0.00,31.32,0.00,0.00003194,0.00003580
651,lane_detection,13:46:21.242743,13:46:21.278025,0.035281,793.62,3108.01,0.00,0.260000,0.020000,25.00,1120.00,0.00,39.56,6.45,10.00,4362.00,0.00,32.93,-1.45,0.00071040,0.00076910
651,car_overlay_reconstruction,13:46:21.282606,13:46:21.286798,0.004191,715.79,3108.01,0.00,0.030000,0.000000,25.00,1120.00,0.00,42.78,0.00,11.00,4362.00,0.00,32.20,0.00,0.00008730,0.00009369
651,object_detection_yolo,13:46:21.288233,13:46:21.320812,0.032580,798.04,3108.01,0.00,0.240000,0.020000,25.00,1120.00,0.00,61.69,37.82,11.00,4362.00,0.00,31.86,-0.68,0.00084665,0.00090111
651,vehicle_analysis_postprocessing,13:46:21.325143,13:46:21.327195,0.002052,487.31,3108.01,0.00,0.010000,0.000000,36.00,1120.00,0.00,80.60,0.00,11.00,4362.00,0.00,31.52,0.00,0.00006391,0.00006621
651,mqtt_communication,13:46:21.328328,13:46:21.329450,0.001122,891.27,3108.01,0.00,0.010000,0.000000,36.00,1120.00,0.00,80.60,0.00,11.00,4362.00,0.00,31.52,0.00,0.00003494,0.00003701
652,lane_detection,13:46:21.348042,13:46:21.380552,0.032510,769.00,3108.01,0.00,0.240000,0.010000,36.00,1120.00,0.00,42.06,6.06,11.00,4362.00,0.00,31.82,-1.36,0.00066716,0.00071983
652,car_overlay_reconstruction,13:46:21.384812,13:46:21.387990,0.003178,629.35,3108.01,0.00,0.020000,0.000000,36.00,1120.00,0.00,45.09,0.00,11.00,4362.00,0.00,31.14,0.00,0.00006729,0.00007165
652,object_detection_yolo,13:46:21.389717,13:46:21.420971,0.031254,831.89,3108.01,0.00,0.230000,0.030000,36.00,1120.00,0.00,62.94,35.70,11.00,4362.00,0.00,31.62,0.96,0.00082094,0.00087506
652,vehicle_analysis_postprocessing,13:46:21.425195,13:46:21.427243,0.002048,488.16,3108.01,0.00,0.010000,0.000000,36.00,1120.00,0.00,80.79,0.00,11.00,4362.00,0.00,32.09,0.00,0.00006424,0.00006653
652,mqtt_communication,13:46:21.428417,13:46:21.429566,0.001149,1740.01,3108.01,0.00,0.010000,0.010000,36.00,1120.00,0.00,80.79,0.00,11.00,4362.00,0.00,32.09,0.00,0.00003604,0.00003989
653,lane_detection,13:46:21.447986,13:46:21.480716,0.032729,794.39,3108.01,0.00,0.240000,0.020000,36.00,1120.00,0.00,42.16,6.06,7.00,4362.00,0.00,32.49,0.19,0.00067871,0.00073321
653,car_overlay_reconstruction,13:46:21.484987,13:46:21.488318,0.003331,600.34,3108.01,0.00,0.020000,0.000000,36.00,1120.00,0.00,45.19,0.00,7.00,4362.00,0.00,32.59,0.00,0.00007198,0.00007638
653,object_detection_yolo,13:46:21.490070,13:46:21.521350,0.031280,767.26,3108.01,0.00,0.230000,0.010000,30.50,1120.00,0.00,63.10,35.82,7.00,4362.00,0.00,32.29,-0.59,0.00082888,0.00087946
653,vehicle_analysis_postprocessing,13:46:21.525595,13:46:21.527730,0.002135,936.86,3108.01,0.00,0.020000,0.000000,25.00,1120.00,0.00,81.01,0.00,7.00,4362.00,0.00,32.00,0.00,0.00006701,0.00007111
653,mqtt_communication,13:46:21.528890,13:46:21.530379,0.001489,1343.04,3108.01,0.00,0.020000,0.000000,25.00,1120.00,0.00,66.43,-29.17,7.00,4362.00,0.00,31.62,-0.76,0.00004056,0.00004449
654,lane_detection,13:46:21.563213,13:46:21.596960,0.033747,800.07,3108.01,0.00,0.250000,0.020000,25.00,1120.00,0.00,39.90,8.87,8.50,4362.00,0.00,32.21,-0.57,0.00067596,0.00073249
654,car_overlay_reconstruction,13:46:21.601184,13:46:21.604202,0.003018,662.71,3108.01,0.00,0.020000,0.000000,25.00,1120.00,0.00,44.33,0.00,10.00,4362.00,0.00,31.93,0.00,0.00006393,0.00006825
654,object_detection_yolo,13:46:21.605331,13:46:21.636778,0.031447,826.80,3108.01,0.00,0.240000,0.020000,25.00,1120.00,0.00,62.59,36.52,10.00,4362.00,0.00,31.82,-0.22,0.00082469,0.00087886
654,vehicle_analysis_postprocessing,13:46:21.640979,13:46:21.643587,0.002608,766.78,3108.01,0.00,0.020000,0.000000,25.00,1120.00,0.00,80.85,0.00,10.00,4362.00,0.00,31.71,0.00,0.00008155,0.00008577
654,mqtt_communication,13:46:21.644739,13:46:21.645908,0.001169,1710.91,3108.01,0.00,0.010000,0.010000,25.00,1120.00,0.00,80.85,0.00,10.00,4362.00,0.00,31.71,0.00,0.00003655,0.00004040
655,lane_detection,13:46:21.673176,13:46:21.707221,0.034045,793.08,3108.01,0.00,0.250000,0.020000,36.00,1120.00,0.00,40.96,9.25,10.00,4362.00,0.00,31.88,-1.84,0.00068886,0.00074547
655,car_overlay_reconstruction,13:46:21.711597,13:46:21.720665,0.009068,771.94,3108.01,0.00,0.060000,0.010000,36.00,1120.00,0.00,40.85,0.00,10.00,4362.00,0.00,30.77,0.00,0.00018040,0.00019514
655,object_detection_yolo,13:46:21.721869,13:46:21.752927,0.031058,804.94,3108.01,0.00,0.240000,0.010000,36.00,1120.00,0.00,59.07,36.43,10.00,4362.00,0.00,31.77,2.01,0.00078367,0.00083597
655,vehicle_analysis_postprocessing,13:46:21.758122,13:46:21.760510,0.002388,418.68,3108.01,0.00,0.010000,0.000000,36.00,1120.00,0.00,77.28,0.00,10.00,4362.00,0.00,32.77,0.00,0.00007302,0.00007540
655,mqtt_communication,13:46:21.761857,13:46:21.763029,0.001172,853.19,3108.01,0.00,0.010000,0.000000,36.00,1120.00,0.00,77.28,0.00,10.00,4362.00,0.00,32.77,0.00,0.00003583,0.00003790
656,lane_detection,13:46:21.790218,13:46:21.824748,0.034531,810.87,3108.01,0.00,0.260000,0.020000,36.00,1120.00,0.00,40.14,8.00,8.00,4362.00,0.00,32.45,-1.82,0.00069627,0.00075478
656,car_overlay_reconstruction,13:46:21.829067,13:46:21.832119,0.003052,655.41,3108.01,0.00,0.020000,0.000000,25.00,1120.00,0.00,41.40,-5.48,8.00,4362.00,0.00,31.40,-0.29,0.00006170,0.00006603
656,object_detection_yolo,13:46:21.838092,13:46:21.870486,0.032395,833.46,3108.01,0.00,0.250000,0.020000,25.00,1120.00,0.00,56.97,36.63,8.00,4362.00,0.00,32.02,1.52,0.00080074,0.00085693
656,vehicle_analysis_postprocessing,13:46:21.877877,13:46:21.882334,0.004457,673.06,3108.01,0.00,0.030000,0.000000,25.00,1120.00,0.00,57.13,0.00,8.00,4362.00,0.00,32.78,0.00,0.00011132,0.00011778
656,mqtt_communication,13:46:21.883747,13:46:21.885146,0.001399,714.90,3108.01,0.00,0.010000,0.000000,25.00,1120.00,0.00,57.13,0.00,8.00,4362.00,0.00,32.78,0.00,0.00003493,0.00003707
657,lane_detection,13:46:21.913122,13:46:21.946736,0.033615,803.22,3108.01,0.00,0.250000,0.020000,25.00,1120.00,0.00,39.95,9.54,9.00,4368.00,0.00,32.64,-0.10,0.00067775,0.00073425
657,car_overlay_reconstruction,13:46:21.950928,13:46:21.953871,0.002943,679.57,3108.01,0.00,0.020000,0.000000,25.00,1120.00,0.00,42.31,-4.81,10.00,4368.00,0.00,32.21,-0.76,0.00006092,0.00006522
657,object_detection_yolo,13:46:21.958415,13:46:21.989680,0.031265,799.63,3108.01,0.00,0.240000,0.010000,25.00,1120.00,0.00,60.17,40.53,10.00,4362.00,-6.00,32.40,1.13,0.00080390,0.00085625
657,vehicle_analysis_postprocessing,13:46:21.993938,13:46:21.999551,0.005612,890.89,3108.01,0.00,0.040000,0.010000,36.00,1120.00,0.00,66.84,0.00,10.00,4362.00,0.00,32.29,0.00,0.00015455,0.00016486
657,mqtt_communication,13:46:22.000724,13:46:22.001904,0.001180,0.00,3108.01,0.00,0.000000,0.000000,36.00,1120.00,0.00,66.84,0.00,10.00,4362.00,0.00,32.29,0.00,0.00003249,0.00003279
658,lane_detection,13:46:22.028958,13:46:22.061959,0.033001,818.16,3108.01,0.00,0.250000,0.020000,36.00,1120.00,0.00,40.56,9.45,10.00,4362.00,0.00,32.25,-2.04,0.00066751,0.00072386
658,car_overlay_reconstruction,13:46:22.066176,13:46:22.069141,0.002965,674.60,3108.01,0.00,0.020000,0.000000,36.00,1120.00,0.00,45.29,0.00,10.00,4362.00,0.00,31.24,0.00,0.00006302,0.00006732
658,object_detection_yolo,13:46:22.070319,13:46:22.101629,0.031311,830.38,3108.01,0.00,0.240000,0.020000,36.00,1120.00,0.00,62.14,33.70,9.00,4362.00,0.00,31.52,0.57,0.00081461,0.00086875
658,vehicle_analysis_postprocessing,13:46:22.105845,13:46:22.108107,0.002262,442.16,3108.01,0.00,0.010000,0.000000,36.00,1120.00,0.00,78.99,0.00,8.00,4362.00,0.00,31.81,0.00,0.00006961,0.00007196
658,mqtt_communication,13:46:22.109520,13:46:22.110653,0.001133,882.83,3108.01,0.00,0.010000,0.000000,36.00,1120.00,0.00,78.99,0.00,8.00,4362.00,0.00,31.81,0.00,0.00003486,0.00003693
659,lane_detection,13:46:22.137584,13:46:22.170211,0.032627,796.88,3108.01,0.00,0.250000,0.010000,30.50,1120.00,0.00,40.92,9.16,8.00,4362.00,0.00,31.53,-0.95,0.00065661,0.00071109
659,car_overlay_reconstruction,13:46:22.174415,13:46:22.180921,0.006506,922.26,3108.01,0.00,0.050000,0.010000,25.00,1120.00,0.00,41.85,0.00,8.00,4362.00,0.00,30.96,0.00,0.00013157,0.00014388
659,object_detection_yolo,13:46:22.182159,13:46:22.213122,0.030963,775.13,3108.01,0.00,0.230000,0.010000,25.00,1120.00,0.00,58.61,33.53,8.00,4362.00,0.00,31.63,1.33,0.00077612,0.00082662
659,vehicle_analysis_postprocessing,13:46:22.218746,13:46:22.220905,0.002158,926.61,3108.01,0.00,0.020000,0.000000,25.00,1120.00,0.00,75.38,0.00,8.00,4362.00,0.00,32.29,0.00,0.00006455,0.00006866
659,mqtt_communication,13:46:22.222072,13:46:22.223202,0.001130,884.87,3108.01,0.00,0.010000,0.000000,25.00,1120.00,0.00,75.38,0.00,8.00,4362.00,0.00,32.29,0.00,0.00003380,0.00003586
660,lane_detection,13:46:22.246288,13:46:22.290841,0.044553,785.58,3108.01,0.00,0.330000,0.020000,25.00,1120.00,0.00,39.42,4.64,8.50,4362.00,0.00,32.01,-1.74,0.00088400,0.00095749
660,car_overlay_reconstruction,13:46:22.295447,13:46:22.302511,0.007064,849.34,3108.01,0.00,0.050000,0.010000,25.00,1120.00,0.00,39.23,0.00,9.00,4362.00,0.00,30.95,0.00,0.00013770,0.00015016
660,object_detection_yolo,13:46:22.303869,13:46:22.336679,0.032809,792.45,3108.01,0.00,0.250000,0.010000,28.50,1120.00,0.00,56.87,35.28,9.00,4362.00,0.00,31.86,1.83,0.00080866,0.00086318
660,vehicle_analysis_postprocessing,13:46:22.342110,13:46:22.344814,0.002705,739.48,3108.01,0.00,0.020000,0.000000,32.00,1120.00,0.00,74.51,0.00,9.00,4362.00,0.00,32.78,0.00,0.00008060,0.00008484
660,mqtt_communication,13:46:22.346178,13:46:22.347475,0.001297,771.15,3108.01,0.00,0.010000,0.000000,32.00,1120.00,0.00,74.51,0.00,9.00,4362.00,0.00,32.78,0.00,0.00003865,0.00004075
661,lane_detection,13:46:22.379775,13:46:22.425275,0.045500,791.20,3108.01,0.00,0.340000,0.020000,32.00,1120.00,0.00,38.26,6.18,9.00,4362.00,0.00,32.01,-2.32,0.00088817,0.00096367
661,car_overlay_reconstruction,13:46:22.429723,13:46:22.433477,0.003754,532.75,3108.01,0.00,0.020000,0.000000,32.00,1120.00,0.00,39.28,-4.16,7.50,4362.00,0.00,30.86,0.02,0.00007313,0.00007764
661,object_detection_yolo,13:46:22.439450,13:46:22.472402,0.032953,789.01,3108.01,0.00,0.250000,0.010000,32.00,1120.00,0.00,52.84,31.29,6.00,4362.00,0.00,31.82,1.91,0.00077494,0.00082950
661,vehicle_analysis_postprocessing,13:46:22.479956,13:46:22.482766,0.002810,1067.62,3108.01,0.00,0.030000,0.000000,32.00,1120.00,0.00,68.48,0.00,6.00,4362.00,0.00,32.78,0.00,0.00007904,0.00008508
661,mqtt_communication,13:46:22.484148,13:46:22.485457,0.001308,0.00,3108.01,0.00,0.000000,0.000000,32.00,1120.00,0.00,68.48,0.00,6.00,4362.00,0.00,32.78,0.00,0.00003680,0.00003713
662,lane_detection,13:46:22.504238,13:46:22.550006,0.045768,808.42,3108.01,0.00,0.350000,0.020000,24.00,1120.00,0.00,39.28,3.95,6.00,4362.00,0.00,31.39,-0.69,0.00089841,0.00097577
662,car_overlay_reconstruction,13:46:22.554584,13:46:22.561664,0.007080,847.51,3108.01,0.00,0.050000,0.010000,24.00,1120.00,0.00,38.55,0.00,6.00,4362.00,0.00,30.86,0.00,0.00013651,0.00014897
662,object_detection_yolo,13:46:22.562828,13:46:22.593817,0.030989,806.73,3108.01,0.00,0.230000,0.020000,24.00,1120.00,0.00,56.77,36.44,6.00,4362.00,0.00,31.73,1.72,0.00076179,0.00081407
662,vehicle_analysis_postprocessing,13:46:22.599770,13:46:22.601825,0.002055,973.38,3108.01,0.00,0.010000,0.010000,24.00,1120.00,0.00,74.99,0.00,7.00,4362.00,0.00,32.59,0.00,0.00006140,0.00006548
662,mqtt_communication,13:46:22.603101,13:46:22.604188,0.001087,919.80,3108.01,0.00,0.010000,0.000000,24.00,1120.00,0.00,74.99,0.00,8.00,4362.00,0.00,32.59,0.00,0.00003249,0.00003454
663,lane_detection,13:46:22.631479,13:46:22.664006,0.032527,799.32,3108.01,0.00,0.240000,0.020000,24.50,1120.00,0.00,40.47,8.68,8.00,4362.00,0.00,31.91,-1.16,0.00065402,0.00070847
