Frame,Module,Start_Time,End_Time,Duration_s,CPU_Usage_%,Memory_Usage_MB,Memory_Delta_MB,CPU_Time_User_s,CPU_Time_System_s,GPU_0_Utilization_%,GPU_0_Memory_MB,GPU_0_Memory_Delta_MB,GPU_0_Power_W,GPU_0_Power_Delta_W,GPU_1_Utilization_%,GPU_1_Memory_MB,GPU_1_Memory_Delta_MB,GPU_1_Power_W,GPU_1_Power_Delta_W,Total_GPU_Energy_Wh,Estimated_Total_Energy_Wh
802,mqtt_communication,10:31:56.393512,10:31:56.394842,0.001331,751.53,3091.71,0.00,0.010000,0.000000,20.00,1096.00,0.00,55.28,0.00,3.00,3237.75,0.00,10.16,0.00,0.00002419,0.00002630
803,lane_detection,10:31:56.422401,10:31:56.505085,0.082684,810.31,3091.71,0.00,0.630000,0.040000,20.00,1096.00,0.00,30.94,-1.36,9.00,3237.75,0.00,10.85,-1.16,0.00095970,0.00109961
803,car_overlay_reconstruction,10:31:56.509622,10:31:56.513294,0.003672,1089.36,3091.71,0.00,0.030000,0.010000,20.00,1096.00,0.00,30.26,0.00,9.00,3237.75,0.00,10.27,0.00,0.00004133,0.00004937
803,object_detection_yolo,10:31:56.514688,10:31:56.553124,0.038436,780.51,3091.71,0.00,0.290000,0.010000,20.00,1096.00,0.00,43.02,25.53,9.00,3237.75,0.00,10.46,0.38,0.00057099,0.00063399
803,vehicle_analysis_postprocessing,10:31:56.557697,10:31:56.563645,0.005948,840.61,3091.71,0.00,0.050000,0.000000,20.00,1096.00,0.00,46.08,0.00,9.00,3237.75,0.00,10.65,0.00,0.00009373,0.00010412
803,mqtt_communication,10:31:56.564936,10:31:56.566257,0.001321,0.00,3091.71,0.00,0.000000,0.000000,20.00,1096.00,0.00,46.08,0.00,9.00,3237.75,0.00,10.65,0.00,0.00002081,0.00002115
804,lane_detection,10:31:56.593923,10:31:56.677781,0.083858,798.97,3091.71,0.00,0.640000,0.030000,20.00,1096.00,0.00,30.79,-0.87,1.00,3237.75,0.00,10.80,-0.68,0.00096882,0.00110903
804,car_overlay_reconstruction,10:31:56.683881,10:31:56.687342,0.003461,577.93,3091.71,0.00,0.020000,0.000000,20.00,1096.00,0.00,30.36,0.00,1.00,3237.75,0.00,10.46,0.00,0.00003924,0.00004366
804,object_detection_yolo,10:31:56.688766,10:31:56.726976,0.038209,811.32,3091.71,0.00,0.280000,0.030000,20.00,1096.00,0.00,43.17,25.62,1.00,3237.75,0.00,10.46,-0.01,0.00056919,0.00063392
804,vehicle_analysis_postprocessing,10:31:56.731364,10:31:56.734135,0.002771,1082.49,3091.71,0.00,0.020000,0.010000,20.00,1096.00,0.00,55.98,0.00,1.00,3237.75,0.00,10.46,0.00,0.00005115,0.00005718
804,mqtt_communication,10:31:56.735470,10:31:56.736870,0.001400,714.29,3091.71,0.00,0.010000,0.000000,20.00,1096.00,0.00,47.70,-16.56,1.00,3237.75,0.00,10.46,0.00,0.00002262,0.00002475
805,lane_detection,10:31:56.770094,10:31:56.866720,0.096626,807.24,3091.71,0.00,0.730000,0.050000,20.00,1096.00,0.00,30.74,-0.97,3.00,3237.75,0.00,11.57,-2.23,0.00113583,0.00129880
805,car_overlay_reconstruction,10:31:56.871468,10:31:56.875420,0.003952,1012.14,3091.71,0.00,0.030000,0.010000,20.00,1096.00,0.00,30.26,0.00,3.00,3237.75,0.00,10.46,0.00,0.00004470,0.00005281
805,object_detection_yolo,10:31:56.876951,10:31:56.916914,0.039963,800.75,3091.71,0.00,0.310000,0.010000,20.00,1096.00,0.00,42.26,24.00,5.50,3237.75,0.00,10.46,-0.01,0.00058519,0.00065213
805,vehicle_analysis_postprocessing,10:31:56.921675,10:31:56.926948,0.005273,948.25,3091.71,0.00,0.040000,0.010000,20.00,1096.00,0.00,46.56,0.00,8.00,3237.75,0.00,10.46,0.00,0.00008351,0.00009373
805,mqtt_communication,10:31:56.928500,10:31:56.930051,0.001551,644.88,3091.71,0.00,0.010000,0.000000,20.00,1096.00,0.00,46.56,0.00,8.00,3237.75,0.00,10.46,0.00,0.00002456,0.00002673
806,lane_detection,10:31:56.958068,10:31:57.045615,0.087547,799.57,3091.71,0.00,0.650000,0.050000,20.00,1096.00,0.00,30.70,-0.87,8.00,3237.75,0.00,11.09,0.49,0.00101616,0.00116263
806,car_overlay_reconstruction,10:31:57.050350,10:31:57.054256,0.003906,768.00,3091.71,0.00,0.020000,0.010000,20.00,1096.00,0.00,30.26,0.00,8.00,3237.75,0.00,11.33,0.00,0.00004513,0.00005145
806,object_detection_yolo,10:31:57.055786,10:31:57.095525,0.039739,805.25,3091.71,0.00,0.300000,0.020000,17.50,1096.00,0.00,42.36,24.19,5.50,3237.75,0.00,11.14,-0.39,0.00059048,0.00065737
806,vehicle_analysis_postprocessing,10:31:57.100669,10:31:57.108727,0.008058,744.62,3091.71,0.00,0.050000,0.010000,15.00,1096.00,0.00,46.85,0.00,3.00,3237.75,0.00,10.94,0.00,0.00012936,0.00014206
806,mqtt_communication,10:31:57.110265,10:31:57.111802,0.001537,650.78,3091.71,0.00,0.010000,0.000000,15.00,1096.00,0.00,46.85,0.00,3.00,3237.75,0.00,10.94,0.00,0.00002467,0.00002683
807,lane_detection,10:31:57.139221,10:31:57.227905,0.088685,811.87,3092.21,0.50,0.680000,0.040000,15.00,1096.00,0.00,30.65,-0.78,3.00,3237.75,0.00,12.06,2.42,0.00105205,0.00120236
807,car_overlay_reconstruction,10:31:57.232605,10:31:57.236630,0.004025,993.91,3092.21,0.00,0.030000,0.010000,15.00,1096.00,0.00,30.26,0.00,3.00,3237.75,0.00,13.27,0.00,0.00004866,0.00005679
807,object_detection_yolo,10:31:57.238032,10:31:57.282245,0.044212,791.63,3092.21,0.00,0.340000,0.010000,11.50,1096.00,0.00,41.44,22.16,2.00,3237.75,0.00,13.95,1.35,0.00068019,0.00075354
807,vehicle_analysis_postprocessing,10:31:57.288652,10:31:57.292222,0.003570,840.37,3092.21,0.00,0.030000,0.000000,8.00,1096.00,0.00,52.52,0.00,1.00,3237.75,0.00,14.62,0.00,0.00006658,0.00007281
807,mqtt_communication,10:31:57.293731,10:31:57.295298,0.001567,638.31,3092.21,0.00,0.010000,0.000000,8.00,1096.00,0.00,52.52,0.00,1.00,3237.75,0.00,14.62,0.00,0.00002922,0.00003139
808,lane_detection,10:31:57.322911,10:31:57.410051,0.087140,814.78,3092.21,0.00,0.660000,0.050000,8.00,1096.00,0.00,30.74,-0.97,1.00,3237.75,0.00,12.45,2.23,0.00104543,0.00119358
808,car_overlay_reconstruction,10:31:57.416511,10:31:57.420388,0.003876,773.90,3092.21,0.00,0.030000,0.000000,8.00,1096.00,0.00,30.26,0.00,1.00,3237.75,0.00,13.56,0.00,0.00004719,0.00005349
808,object_detection_yolo,10:31:57.425996,10:31:57.465177,0.039181,765.68,3092.21,0.00,0.300000,0.000000,16.00,1096.00,0.00,42.69,24.87,9.00,3237.75,0.00,12.06,-3.01,0.00059587,0.00065907
808,vehicle_analysis_postprocessing,10:31:57.469565,10:31:57.472414,0.002849,701.98,3092.21,0.00,0.020000,0.000000,16.00,1096.00,0.00,55.13,0.00,9.00,3237.75,0.00,10.55,0.00,0.00005198,0.00005625
808,mqtt_communication,10:31:57.473812,10:31:57.475267,0.001456,1374.06,3092.21,0.00,0.010000,0.010000,16.00,1096.00,0.00,55.13,0.00,9.00,3237.75,0.00,10.55,0.00,0.00002655,0.00003048
809,lane_detection,10:31:57.502454,10:31:57.583930,0.081476,797.78,3092.21,0.00,0.610000,0.040000,16.00,1096.00,0.00,30.94,-1.36,9.00,3237.75,0.00,10.65,-0.39,0.00094129,0.00107735
809,car_overlay_reconstruction,10:31:57.588584,10:31:57.592280,0.003696,811.75,3092.21,0.00,0.020000,0.010000,20.00,1096.00,0.00,30.26,0.00,9.00,3237.75,0.00,10.46,0.00,0.00004180,0.00004807
809,object_detection_yolo,10:31:57.593663,10:31:57.632082,0.038419,806.90,3092.21,0.00,0.300000,0.010000,20.00,1096.00,0.00,43.22,25.92,1.00,3237.75,0.00,11.19,1.45,0.00058058,0.00064536
809,vehicle_analysis_postprocessing,10:31:57.636583,10:31:57.639095,0.002512,796.11,3092.21,0.00,0.020000,0.000000,20.00,1096.00,0.00,49.25,-13.85,1.00,3237.75,0.00,11.91,0.00,0.00004268,0.00004687
809,mqtt_communication,10:31:57.646260,10:31:57.647625,0.001365,732.37,3092.21,0.00,0.010000,0.000000,20.00,1096.00,0.00,42.33,0.00,1.00,3237.75,0.00,11.91,0.00,0.00002057,0.00002269
810,lane_detection,10:31:57.675009,10:31:57.758073,0.083064,806.60,3092.21,0.00,0.620000,0.050000,20.00,1096.00,0.00,30.79,-0.87,1.00,3237.75,0.00,10.99,-0.48,0.00096411,0.00110413
810,car_overlay_reconstruction,10:31:57.763207,10:31:57.775114,0.011907,839.85,3092.21,0.00,0.080000,0.020000,20.00,1096.00,0.00,30.26,0.00,3.00,3237.75,0.00,13.85,0.00,0.00014589,0.00016666
810,object_detection_yolo,10:31:57.776869,10:31:57.816618,0.039749,779.90,3092.21,0.00,0.300000,0.010000,20.00,1096.00,0.00,43.22,25.91,3.00,3237.75,0.00,13.85,-0.01,0.00063004,0.00069516
810,vehicle_analysis_postprocessing,10:31:57.821766,10:31:57.828615,0.006849,584.02,3092.21,0.00,0.040000,0.000000,20.00,1096.00,0.00,45.79,0.00,3.00,3237.75,0.00,13.84,0.00,0.00011346,0.00012229
810,mqtt_communication,10:31:57.829959,10:31:57.831290,0.001331,751.13,3092.21,0.00,0.010000,0.000000,20.00,1096.00,0.00,45.79,0.00,3.00,3237.75,0.00,13.84,0.00,0.00002205,0.00002417
811,lane_detection,10:31:57.858639,10:31:57.938611,0.079972,812.78,3092.21,0.00,0.610000,0.040000,20.00,1096.00,0.00,30.74,-0.97,6.00,3237.75,0.00,10.75,-0.97,0.00092175,0.00105743
811,car_overlay_reconstruction,10:31:57.943107,10:31:57.947837,0.004730,634.28,3092.21,0.00,0.030000,0.000000,20.00,1096.00,0.00,30.26,0.00,9.00,3237.75,0.00,10.27,0.00,0.00005324,0.00005977
811,object_detection_yolo,10:31:57.949356,10:31:57.987409,0.038053,814.65,3092.21,0.00,0.290000,0.020000,20.00,1096.00,0.00,42.82,25.12,9.00,3237.75,0.00,10.55,0.58,0.00056418,0.00062887
811,vehicle_analysis_postprocessing,10:31:57.991856,10:31:57.994125,0.002269,881.53,3092.21,0.00,0.010000,0.010000,20.00,1096.00,0.00,55.38,0.00,9.00,3237.75,0.00,10.84,0.00,0.00004174,0.00004586
811,mqtt_communication,10:31:57.995475,10:31:57.996841,0.001366,731.99,3092.21,0.00,0.010000,0.000000,20.00,1096.00,0.00,55.38,0.00,9.00,3237.75,0.00,10.84,0.00,0.00002513,0.00002725
812,lane_detection,10:31:58.024294,10:31:58.108512,0.084219,795.55,3092.21,0.00,0.640000,0.030000,20.00,1096.00,0.00,30.99,-1.26,6.00,3237.75,0.00,12.16,-2.62,0.00100928,0.00114958
812,car_overlay_reconstruction,10:31:58.113191,10:31:58.116824,0.003633,550.43,3092.21,0.00,0.020000,0.000000,20.00,1096.00,0.00,30.36,0.00,3.00,3237.75,0.00,10.85,0.00,0.00004159,0.00004606
812,object_detection_yolo,10:31:58.118061,10:31:58.156621,0.038560,803.94,3092.21,0.00,0.300000,0.010000,20.00,1096.00,0.00,43.31,25.91,3.00,3237.75,0.00,10.70,-0.29,0.00057854,0.00064335
812,vehicle_analysis_postprocessing,10:31:58.161132,10:31:58.168429,0.007297,822.22,3092.21,0.00,0.050000,0.010000,20.00,1096.00,0.00,45.89,0.00,3.00,3237.75,0.00,10.55,0.00,0.00011441,0.00012691
812,mqtt_communication,10:31:58.169789,10:31:58.171179,0.001390,0.00,3092.21,0.00,0.000000,0.000000,20.00,1096.00,0.00,45.89,0.00,3.00,3237.75,0.00,10.55,0.00,0.00002180,0.00002215
813,lane_detection,10:31:58.198434,10:31:58.280847,0.082413,812.98,3092.21,0.00,0.620000,0.050000,20.00,1096.00,0.00,30.74,-0.97,3.00,3237.75,0.00,12.25,3.58,0.00098418,0.00112403
813,car_overlay_reconstruction,10:31:58.288216,10:31:58.291963,0.003747,800.69,3092.21,0.00,0.020000,0.010000,20.00,1096.00,0.00,30.26,0.00,3.00,3237.75,0.00,14.04,0.00,0.00004610,0.00005238
813,object_detection_yolo,10:31:58.293345,10:31:58.331773,0.038428,806.70,3092.21,0.00,0.300000,0.010000,20.00,1096.00,0.00,43.12,25.72,3.00,3237.75,0.00,12.25,-3.58,0.00059102,0.00065580
813,vehicle_analysis_postprocessing,10:31:58.336332,10:31:58.338661,0.002330,858.52,3092.21,0.00,0.020000,0.000000,20.00,1096.00,0.00,55.98,0.00,3.00,3237.75,0.00,10.46,0.00,0.00004299,0.00004713
813,mqtt_communication,10:31:58.340004,10:31:58.341249,0.001245,803.35,3092.21,0.00,0.010000,0.000000,20.00,1096.00,0.00,48.38,-15.20,3.00,3237.75,0.00,10.46,0.00,0.00002034,0.00002244
814,lane_detection,10:31:58.376842,10:31:58.460583,0.083742,800.08,3092.21,0.00,0.640000,0.030000,20.00,1096.00,0.00,30.65,-0.78,5.00,3237.75,0.00,10.65,-0.19,0.00096071,0.00110090
814,car_overlay_reconstruction,10:31:58.468248,10:31:58.472253,0.004006,998.58,3092.21,0.00,0.030000,0.010000,20.00,1096.00,0.00,30.26,0.00,7.00,3237.75,0.00,10.56,0.00,0.00004542,0.00005353
814,object_detection_yolo,10:31:58.473760,10:31:58.513410,0.039651,781.83,3092.21,0.00,0.290000,0.020000,20.00,1096.00,0.00,42.39,24.26,7.00,3237.75,0.00,10.51,-0.10,0.00058258,0.00064767
814,vehicle_analysis_postprocessing,10:31:58.517969,10:31:58.520852,0.002883,1040.43,3092.21,0.00,0.020000,0.010000,20.00,1096.00,0.00,47.70,-13.64,7.00,3237.75,0.00,10.46,0.00,0.00004658,0.00005264
814,mqtt_communication,10:31:58.528329,10:31:58.529877,0.001548,645.97,3092.21,0.00,0.010000,0.000000,20.00,1096.00,0.00,40.88,0.00,7.00,3237.75,0.00,10.46,0.00,0.00002207,0.00002424
815,lane_detection,10:31:58.562852,10:31:58.651937,0.089085,774.54,3092.21,0.00,0.650000,0.040000,20.00,1096.00,0.00,30.50,-0.49,4.00,3237.75,0.00,11.33,1.16,0.00103523,0.00118032
815,car_overlay_reconstruction,10:31:58.656465,10:31:58.660108,0.003643,1098.06,3092.21,0.00,0.030000,0.010000,20.00,1096.00,0.00,30.26,0.00,1.00,3237.75,0.00,11.91,0.00,0.00004268,0.00005070
815,object_detection_yolo,10:31:58.661535,10:31:58.703723,0.042187,782.22,3092.21,0.00,0.310000,0.020000,20.00,1096.00,0.00,42.05,23.59,1.00,3237.75,0.00,11.28,-1.27,0.00062504,0.00069433
815,vehicle_analysis_postprocessing,10:31:58.710757,10:31:58.712971,0.002214,903.26,3092.21,0.00,0.020000,0.000000,20.00,1096.00,0.00,53.85,0.00,1.00,3237.75,0.00,10.65,0.00,0.00003967,0.00004378
815,mqtt_communication,10:31:58.714306,10:31:58.715616,0.001310,763.43,3092.21,0.00,0.010000,0.000000,20.00,1096.00,0.00,53.85,0.00,1.00,3237.75,0.00,10.65,0.00,0.00002347,0.00002558
816,lane_detection,10:31:58.738937,10:31:58.818554,0.079618,803.84,3092.21,0.00,0.600000,0.040000,20.00,1096.00,0.00,31.08,-1.65,3.00,3237.75,0.00,10.90,-0.10,0.00092838,0.00106220
816,car_overlay_reconstruction,10:31:58.823990,10:31:58.832273,0.008282,845.19,3092.21,0.00,0.060000,0.010000,20.00,1096.00,0.00,30.26,0.00,5.00,3237.75,0.00,13.76,0.00,0.00010126,0.00011579
816,object_detection_yolo,10:31:58.833463,10:31:58.871322,0.037858,818.84,3092.21,0.00,0.290000,0.020000,20.00,1096.00,0.00,42.97,25.41,5.00,3237.75,0.00,12.25,-3.01,0.00058067,0.00064530
816,vehicle_analysis_postprocessing,10:31:58.875726,10:31:58.877976,0.002250,444.36,3092.21,0.00,0.010000,0.000000,20.00,1096.00,0.00,55.67,0.00,5.00,3237.75,0.00,10.75,0.00,0.00004152,0.00004386
816,mqtt_communication,10:31:58.879311,10:31:58.880619,0.001308,1529.37,3092.21,0.00,0.010000,0.010000,20.00,1096.00,0.00,55.67,0.00,5.00,3237.75,0.00,10.75,0.00,0.00002413,0.00002801
817,lane_detection,10:31:58.908513,10:31:59.005439,0.096926,804.74,3092.21,0.00,0.730000,0.050000,20.00,1096.00,0.00,30.94,-1.36,6.00,3237.75,0.00,10.85,-0.19,0.00112498,0.00128804
817,car_overlay_reconstruction,10:31:59.011436,10:31:59.015466,0.004030,744.37,3092.21,0.00,0.030000,0.000000,20.00,1096.00,0.00,30.26,0.00,7.00,3237.75,0.00,10.75,0.00,0.00004591,0.00005226
817,object_detection_yolo,10:31:59.017018,10:31:59.056388,0.039370,762.00,3092.21,0.00,0.280000,0.020000,20.00,1096.00,0.00,43.07,25.63,7.00,3237.75,0.00,11.33,1.16,0.00059494,0.00065818
817,vehicle_analysis_postprocessing,10:31:59.060883,10:31:59.063128,0.002245,445.49,3092.21,0.00,0.010000,0.000000,20.00,1096.00,0.00,49.40,-12.98,7.00,3237.75,0.00,11.91,0.00,0.00003822,0.00004057
817,mqtt_communication,10:31:59.069540,10:31:59.070899,0.001359,735.71,3092.21,0.00,0.010000,0.000000,20.00,1096.00,0.00,42.91,0.00,7.00,3237.75,0.00,11.91,0.00,0.00002070,0.00002282
818,lane_detection,10:31:59.098514,10:31:59.179673,0.081159,800.89,3092.21,0.00,0.610000,0.040000,20.00,1096.00,0.00,30.74,-0.97,5.00,3237.75,0.00,10.75,-0.19,0.00093542,0.00107140
818,car_overlay_reconstruction,10:31:59.184369,10:31:59.190630,0.006260,638.94,3092.21,0.00,0.040000,0.000000,20.00,1096.00,0.00,30.26,0.00,3.00,3237.75,0.00,10.65,0.00,0.00007115,0.00007983
818,object_detection_yolo,10:31:59.191898,10:31:59.230217,0.038319,809.01,3092.21,0.00,0.290000,0.020000,20.00,1096.00,0.00,43.22,25.91,3.00,3237.75,0.00,11.47,1.64,0.00058211,0.00064686
818,vehicle_analysis_postprocessing,10:31:59.234437,10:31:59.236514,0.002077,962.88,3092.21,0.00,0.020000,0.000000,20.00,1096.00,0.00,56.17,0.00,3.00,3237.75,0.00,12.29,0.00,0.00003950,0.00004358
818,mqtt_communication,10:31:59.237753,10:31:59.238928,0.001174,851.46,3092.21,0.00,0.010000,0.000000,20.00,1096.00,0.00,56.17,0.00,3.00,3237.75,0.00,12.29,0.00,0.00002234,0.00002441
819,lane_detection,10:31:59.266503,10:31:59.360561,0.094058,808.02,3092.21,0.00,0.710000,0.050000,20.00,1096.00,0.00,30.99,-1.26,3.50,3237.75,0.00,11.86,-2.42,0.00111953,0.00127831
819,car_overlay_reconstruction,10:31:59.365108,10:31:59.372558,0.007451,805.28,3092.21,0.00,0.050000,0.010000,20.00,1096.00,0.00,30.36,0.00,4.00,3237.75,0.00,10.65,0.00,0.00008488,0.00009742
819,object_detection_yolo,10:31:59.373781,10:31:59.411671,0.037890,791.77,3092.21,0.00,0.290000,0.010000,20.00,1096.00,0.00,43.12,25.53,4.00,3237.75,0.00,10.55,-0.20,0.00056494,0.00062781
819,vehicle_analysis_postprocessing,10:31:59.415954,10:31:59.418172,0.002219,901.42,3092.21,0.00,0.020000,0.000000,20.00,1096.00,0.00,55.89,0.00,4.00,3237.75,0.00,10.46,0.00,0.00004089,0.00004500
819,mqtt_communication,10:31:59.419503,10:31:59.421035,0.001531,653.01,3092.21,0.00,0.010000,0.000000,20.00,1096.00,0.00,55.89,0.00,4.00,3237.75,0.00,10.46,0.00,0.00002822,0.00003038
820,lane_detection,10:31:59.448973,10:31:59.532277,0.083304,804.28,3092.21,0.00,0.630000,0.040000,20.00,1096.00,0.00,30.99,-1.26,6.00,3237.75,0.00,11.24,-1.75,0.00097703,0.00111710
820,car_overlay_reconstruction,10:31:59.536807,10:31:59.540628,0.003822,523.34,3092.21,0.00,0.020000,0.000000,20.00,1096.00,0.00,30.36,0.00,6.00,3237.75,0.00,10.36,0.00,0.00004323,0.00004774
820,object_detection_yolo,10:31:59.541853,10:31:59.579993,0.038140,812.80,3092.21,0.00,0.290000,0.020000,20.00,1096.00,0.00,43.21,25.70,6.00,3237.75,0.00,10.55,0.38,0.00056959,0.00063430
820,vehicle_analysis_postprocessing,10:31:59.584553,10:31:59.590415,0.005861,682.44,3092.21,0.00,0.040000,0.000000,20.00,1096.00,0.00,45.88,0.00,6.00,3237.75,0.00,10.75,0.00,0.00009219,0.00010078
820,mqtt_communication,10:31:59.591695,10:31:59.593151,0.001456,686.69,3092.21,0.00,0.010000,0.000000,20.00,1096.00,0.00,45.88,0.00,6.00,3237.75,0.00,10.75,0.00,0.00002290,0.00002505
821,lane_detection,10:31:59.628086,10:31:59.719512,0.091426,787.52,3092.21,0.00,0.670000,0.050000,20.00,1096.00,0.00,30.55,-0.58,1.00,3237.75,0.00,10.61,-0.48,0.00104516,0.00119616
821,car_overlay_reconstruction,10:31:59.724244,10:31:59.731817,0.007574,792.23,3092.21,0.00,0.050000,0.010000,20.00,1096.00,0.00,30.36,0.00,1.00,3237.75,0.00,10.36,0.00,0.00008567,0.00009824
821,object_detection_yolo,10:31:59.733185,10:31:59.771484,0.038298,783.32,3092.21,0.00,0.290000,0.010000,18.00,1096.00,0.00,42.70,24.67,1.00,3237.75,0.00,11.09,1.45,0.00057215,0.00063512
821,vehicle_analysis_postprocessing,10:31:59.776084,10:31:59.778323,0.002239,446.63,3092.21,0.00,0.010000,0.000000,16.00,1096.00,0.00,55.03,0.00,1.00,3237.75,0.00,12.97,2.33,0.00004229,0.00004464
821,mqtt_communication,10:31:59.784478,10:31:59.793736,0.009258,756.12,3092.21,0.00,0.060000,0.010000,16.00,1096.00,0.00,37.69,0.00,6.00,3237.75,0.00,15.49,0.00,0.00013675,0.00015153
822,lane_detection,10:31:59.814181,10:31:59.896267,0.082087,791.84,3092.21,0.00,0.610000,0.040000,16.00,1096.00,0.00,30.69,-0.87,6.00,3237.75,0.00,11.72,-2.33,0.00096713,0.00110334
822,car_overlay_reconstruction,10:31:59.900617,10:31:59.904454,0.003837,781.84,3092.21,0.00,0.030000,0.000000,16.00,1096.00,0.00,30.26,0.00,6.00,3237.75,0.00,10.56,0.00,0.00004350,0.00004980
822,object_detection_yolo,10:31:59.911730,10:31:59.949738,0.038008,789.31,3092.21,0.00,0.280000,0.020000,14.50,1096.00,0.00,42.70,24.87,6.00,3237.75,0.00,10.55,-0.01,0.00056221,0.00062510
822,vehicle_analysis_postprocessing,10:31:59.954319,10:31:59.956799,0.002480,1209.66,3092.21,0.00,0.020000,0.010000,13.00,1096.00,0.00,55.13,0.00,5.00,3237.75,0.00,10.55,0.00,0.00004525,0.00005121
822,mqtt_communication,10:31:59.958028,10:31:59.959347,0.001319,757.92,3092.21,0.00,0.010000,0.000000,13.00,1096.00,0.00,55.13,0.00,4.00,3237.75,0.00,10.55,0.00,0.00002407,0.00002618
823,lane_detection,10:31:59.979787,10:32:00.071215,0.091429,820.31,3092.21,0.00,0.690000,0.060000,13.00,1096.00,0.00,31.47,-2.22,4.00,3237.75,0.00,10.85,-0.77,0.00107475,0.00123109
823,car_overlay_reconstruction,10:32:00.075864,10:32:00.079241,0.003377,592.29,3092.21,0.00,0.020000,0.000000,13.00,1096.00,0.00,30.36,0.00,4.00,3237.75,0.00,10.46,0.00,0.00003829,0.00004269
823,object_detection_yolo,10:32:00.080420,10:32:00.118656,0.038237,784.58,3092.21,0.00,0.290000,0.010000,16.00,1096.00,0.00,42.98,25.24,4.00,3237.75,0.00,10.36,-0.20,0.00056652,0.00062948
823,vehicle_analysis_postprocessing,10:32:00.123107,10:32:00.125803,0.002696,741.83,3092.21,0.00,0.020000,0.000000,19.00,1096.00,0.00,49.20,-12.79,3.00,3237.75,0.00,10.26,0.00,0.00004453,0.00004877
823,mqtt_communication,10:32:00.130585,10:32:00.131917,0.001332,1501.45,3092.21,0.00,0.010000,0.010000,19.00,1096.00,0.00,42.81,0.00,3.00,3237.75,0.00,10.26,0.00,0.00001964,0.00002353
824,lane_detection,10:32:00.151631,10:32:00.232180,0.080549,806.96,3092.21,0.00,0.610000,0.040000,19.00,1096.00,0.00,31.23,-1.94,3.00,3237.75,0.00,10.75,-0.39,0.00093925,0.00107507
824,car_overlay_reconstruction,10:32:00.236839,10:32:00.240664,0.003825,1045.64,3092.21,0.00,0.030000,0.010000,19.00,1096.00,0.00,30.26,0.00,3.00,3237.75,0.00,11.57,2.04,0.00004445,0.00005253
824,object_detection_yolo,10:32:00.245747,10:32:00.287846,0.042099,807.62,3092.21,0.00,0.320000,0.020000,19.00,1096.00,0.00,42.36,24.19,3.00,3237.75,0.00,13.85,2.51,0.00065726,0.00072830
824,vehicle_analysis_postprocessing,10:32:00.294748,10:32:00.297017,0.002269,881.53,3092.21,0.00,0.020000,0.000000,19.00,1096.00,0.00,54.45,0.00,7.00,3237.75,0.00,15.10,0.00,0.00004384,0.00004796
824,mqtt_communication,10:32:00.298374,10:32:00.299687,0.001314,761.22,3092.21,0.00,0.010000,0.000000,19.00,1096.00,0.00,54.45,0.00,7.00,3237.75,0.00,15.10,0.00,0.00002538,0.00002749
825,lane_detection,10:32:00.318409,10:32:00.398892,0.080483,832.48,3092.21,0.00,0.630000,0.040000,19.00,1096.00,0.00,31.47,-2.22,7.00,3237.75,0.00,10.85,-1.16,0.00094607,0.00108544
825,car_overlay_reconstruction,10:32:00.403458,10:32:00.407134,0.003677,815.96,3092.21,0.00,0.030000,0.000000,19.00,1096.00,0.00,30.36,0.00,7.00,3237.75,0.00,10.27,0.00,0.00004149,0.00004775
825,object_detection_yolo,10:32:00.412781,10:32:00.451244,0.038463,779.97,3092.21,0.00,0.290000,0.010000,20.50,1096.00,0.00,42.82,24.93,7.00,3237.75,0.00,12.01,3.48,0.00058579,0.00064881
825,vehicle_analysis_postprocessing,10:32:00.455565,10:32:00.457783,0.002218,901.81,3092.21,0.00,0.020000,0.000000,22.00,1096.00,0.00,55.28,0.00,7.00,3237.75,0.00,13.99,0.49,0.00004268,0.00004679
825,mqtt_communication,10:32:00.463965,10:32:00.466406,0.002441,819.20,3092.21,0.00,0.010000,0.010000,22.00,1096.00,0.00,45.95,-18.66,3.00,3237.75,0.00,14.23,0.00,0.00004082,0.00004499
826,lane_detection,10:32:00.490581,10:32:00.573132,0.082551,799.51,3092.21,0.00,0.620000,0.040000,22.00,1096.00,0.00,30.84,-1.16,3.00,3237.75,0.00,11.04,-0.97,0.00096040,0.00109850
826,car_overlay_reconstruction,10:32:00.577779,10:32:00.581465,0.003686,813.90,3092.21,0.00,0.030000,0.000000,22.00,1096.00,0.00,30.26,0.00,3.00,3237.75,0.00,10.56,0.00,0.00004179,0.00004805
826,object_detection_yolo,10:32:00.582983,10:32:00.622612,0.039630,807.48,3092.21,0.00,0.300000,0.020000,20.00,1096.00,0.00,41.73,22.94,3.00,3237.75,0.00,10.80,0.48,0.00057821,0.00064508
826,vehicle_analysis_postprocessing,10:32:00.628279,10:32:00.635196,0.006917,867.37,3092.21,0.00,0.050000,0.010000,18.00,1096.00,0.00,44.05,0.00,1.00,3237.75,0.00,11.04,0.00,0.00010586,0.00011826
826,mqtt_communication,10:32:00.636866,10:32:00.638527,0.001661,602.20,3092.21,0.00,0.010000,0.000000,18.00,1096.00,0.00,44.05,0.00,1.00,3237.75,0.00,11.04,0.00,0.00002541,0.00002761
827,lane_detection,10:32:00.666521,10:32:00.751403,0.084882,801.11,3092.21,0.00,0.640000,0.040000,18.00,1096.00,0.00,30.65,-0.78,1.00,3237.75,0.00,10.90,-1.26,0.00097953,0.00112178
